1 7 7 2 NUM nummod
177 o o 178 DET det
178 ano ano 172 NOUN nmod
179 de de 181 ADP case
180 as o 181 DET det
181 ondas onda 178 NOUN nmod
182 gravitacionais gravitacional 181 ADJ amod
183 em em 184 ADP case
184 agosto agosto 172 PROPN nmod
185 astronomos astronomo 199 NOUN nsubj
186 de de 188 ADP case
187 os o 188 DET det
188 observatorios observatorio 185 NOUN nmod
189 ligo ligo 188 ADJ appos
190 em em 192 ADP case
191 os o 192 DET det
192 estados estado 188 NOUN nmod
193 unidos unido 192 ADJ amod
194 e e 195 CCONJ cc
195 virgo virgo 209 NOUN conj
196 em em 198 ADP case
197 a o 198 DET det
198 italia italia 195 NOUN nmod
199 conseguiram conseguir 52 VERB conj
200 observar observar 199 VERB xcomp
201 por por 204 ADP case
202 a o 204 DET det
203 primeira primeiro 204 ADJ amod
204 vez vez 200 NOUN nmod
205 a o 206 DET det
206 colisao colisao 200 NOUN obj
207 entre entre 209 ADP case
208 duas duas 209 NUM nummod
209 estrelas estrela 206 NOUN nmod
210 mortas morto 209 ADJ amod
211 ou ou 212 CCONJ cc
212 estrelas estrela 209 NOUN conj
213 de de 214 ADP case
214 neutrons neutron 212 NOUN nmod
215 gracas gracas 217 ADV case
216 a a 215 ADP fixed
217 deteccao deteccao 199 NOUN nmod
218 de de 219 ADP case
219 ondas onda 217 NOUN nmod
220 gravitacionais gravitacional 219 ADJ amod
221 flutuacoes flutuaco 219 ADJ amod
222 em em 224 ADP case
223 o o 224 DET det
224 espacotempo espacotempo 225 NOUN nmod
225 previstas prever 219 VERB acl
226 por por 227 ADP case
227 einstein einstein 225 NOUN nmod
228 ha ha 306 VERB advcl
229 mais mais 231 ADV advmod
230 de de 229 ADP case
231 um um 232 NUM nummod
232 seculo seculo 228 NOUN nmod
233 a o 235 DET det
234 primeira primeiro 235 ADJ amod
235 deteccao deteccao 199 NOUN nsubj
236 de de 238 ADP case
237 as o 238 DET det
238 ondas onda 235 NOUN nmod
239 gravitacionais gravitacional 238 ADJ amod
240 fora fora 241 AUX aux:pass
241 anunciada anunciar 39 VERB parataxis
242 em em 243 ADP case
243 2016 2016 241 NUM nmod
244 quando quando 306 ADV advmod
245 o o 246 DET det
246 observatorio observatorio 306 NOUN nsubj:pass
247 ligo ligo 246 ADJ amod
248 descreveu descrever 299 VERB acl:relcl
249 o o 335 DET det
250 fenomeno fenomeno 277 NOUN obj
251 apos apos 252 ADP mark
252 analisar analisar 248 VERB advcl
253 a o 254 DET det
254 fusao fusao 252 NOUN obj
255 de de 257 ADP case
256 dois dois 257 NUM nummod
257 buracos buraco 254 NOUN nmod
258 negros negro 257 ADJ amod
259 distantes distante 257 ADJ amod
260 em em 262 ADP case
261 a o 262 DET det
262 epoca epoca 119 NOUN nmod
263 o o 264 DET det
264 evento evento 268 NOUN nsubj:pass
265 foi foi 268 AUX aux:pass
266 considerado considerar 268 AUX cop
267 o o 268 DET det
268 inicio inicio 241 NOUN advcl
269 de de 272 ADP case
270 um um 272 DET det
271 novo novo 272 ADJ amod
272 ramo ramo 268 NOUN nmod
273 de de 275 ADP case
274 a o 275 DET det
275 astronomia astronomia 272 NOUN nmod
276 que que 277 PRON nsubj
277 usa usar 272 VERB acl:relcl
278 as o 279 DET det
279 ondas onda 277 NOUN obj
280 gravitacionais gravitacional 279 ADJ amod
281 para para 282 ADP mark
282 coletar coletar 277 VERB advcl
283 dados dado 282 NOUN obj
284 sobre sobre 285 ADP case
285 fenomenos fenomeno 283 NOUN nmod
286 que que 287 PRON nsubj
287 ocorrem ocorrer 285 VERB acl:relcl
288 a a 290 ADP case
289 grandes grande 290 ADJ amod
290 distancias distancia 287 NOUN nmod
291 a a 460 PRON nsubj
292 de de 293 ADP case
293 agosto agosto 291 PROPN nmod
294 de de 295 ADP case
295 2017 2017 293 NUM nmod
296 foi foi 268 AUX cop
297 a o 299 DET det
298 quarta quarta 299 ADJ amod
299 vez vez 241 NOUN parataxis
300 em em 302 ADP case
301 a o 302 DET det
302 historia historia 268 NOUN nmod
303 em em 304 ADP case
304 que que 306 PRON nmod
305 eram eram 306 AUX aux:pass
306 detectadas detectar 299 VERB acl:relcl
307 ondas onda 306 NOUN nsubj:pass
308 gravitacionais gravitacional 307 ADJ amod
309 e e 312 CCONJ cc
310 a o 312 DET det
311 primeira primeiro 312 ADJ amod
312 observacao observacao 441 NOUN conj
313 por por 314 ADP case
314 observatorios observatorio 312 NOUN nmod
315 de de 317 ADP case
316 o o 317 DET det
317 mundo mundo 314 NOUN nmod
318 todo todo 317 ADJ amod
319 de de 321 ADP case
320 uma um 321 DET det
321 colisao colisao 312 NOUN nmod
322 de de 323 ADP case
323 estrelas estrela 321 NOUN nmod
324 de de 325 ADP case
325 neutrons neutron 323 NOUN nmod
326 o o 327 DET det
327 que que 328 PRON nsubj
328 levou levar 299 VERB acl:relcl
329 a o 330 DET det
330 revista revista 328 NOUN obj
331 sience sience 330 NOUN amod
332 a a 333 ADP mark
333 escolher escolher 200 VERB nmod
334 o o 335 DET det
335 evento evento 333 NOUN obj
336 como como 338 ADP case
337 a o 338 DET det
338 descoberta descoberta 373 NOUN nmod
339 de de 341 ADP case
340 o o 341 DET det
341 ano ano 338 NOUN nmod
342 a o 343 DET det
343 explosao explosao 344 NOUN nsubj
344 confirmou confirmar 338 VERB acl:relcl
345 varios varios 346 DET det
346 modeloschave modeloschave 344 NOUN obj
347 de de 349 ADP case
348 a o 349 DET det
349 astrofisica astrofisica 346 NOUN nmod
350 revelou revelar 299 VERB acl:relcl
351 como como 352 ADV advmod
352 surgiram surgir 350 VERB ccomp
353 varios varios 354 DET det
354 elementos elemento 352 NOUN nsubj
355 pesados pesado 354 ADJ amod
356 e e 357 CCONJ cc
357 testou testar 306 VERB conj
358 a o 359 DET det
359 teoria teoria 357 NOUN obj
360 de de 362 ADP case
361 a o 362 DET det
362 relatividade relatividade 359 NOUN nmod
363 de de 364 ADP case
364 einstein einstein 362 NOUN nmod
365 como como 368 CCONJ mark
366 nunca nunca 368 ADV advmod
367 antes antes 368 ADV advmod
368 justifica justificar 529 VERB advcl
369 a o 370 DET det
370 science science 368 NOUN nsubj
371 a o 372 DET det
372 colisao colisao 306 NOUN nsubj:pass
373 ocorreu ocorrer 272 VERB acl:relcl
374 em em 376 ADP case
375 uma um 376 DET det
376 galaxia galaxia 373 NOUN nmod
377 em em 379 ADP case
378 a o 379 DET det
379 constelacao constelacao 91 NOUN nmod
380 de de 381 ADP case
381 hidra hidra 379 NOUN nmod
382 alguns alguns 268 PRON nsubj:pass
383 de de 385 ADP case
384 os o 385 DET det
385 fatos fato 382 NOUN nmod
386 ligados ligar 385 VERB acl
387 a a 389 ADP case
388 o o 389 DET det
389 evento evento 386 NOUN nmod
390 sao sao 299 VERB acl:relcl
391 impressionantes impressionante 390 ADJ xcomp
392 por por 393 ADP case
393 exemplo exemplo 391 NOUN nmod
394 as o 395 DET det
395 estrelas estrela 268 NOUN nsubj:pass
396 de de 397 ADP case
397 neutron neutron 395 NOUN nmod
398 sao sao 299 VERB acl:relcl
399 tao tao 400 ADV advmod
400 densas denso 398 ADJ xcomp
401 que que 373 CCONJ mark
402 uma um 403 DET det
403 colher colher 441 NOUN nsubj
404 de de 405 ADP case
405 cha cha 403 NOUN nmod
406 de de 407 ADP case
407 uma uma 403 PRON nmod
408 delas delas 407 X nmod
409 pesaria pesar 529 VERB advcl
410 um um 411 NUM nummod
411 bilhao bilhao 413 NUM nummod
412 de de 413 ADP case
413 toneladas tonelada 119 NOUN obj
414 os o 415 DET det
415 pesquisadores pesquisador 199 NOUN nsubj
416 tambem tambem 199 ADV advmod
417 confirmaram confirmar 241 VERB parataxis
418 que que 441 CCONJ mark
419 este este 420 DET det
420 tipo tipo 441 NOUN nsubj
421 de de 422 ADP case
422 colisao colisao 420 NOUN nmod
423 estelar estelar 422 ADJ amod
424 e e 426 CCONJ cc
425 a o 426 DET det
426 origem origem 422 NOUN conj
427 de de 429 ADP case
428 o o 429 DET det
429 ouro ouro 426 NOUN nmod
430 e e 212 CCONJ cc
431 de de 433 ADP case
432 a o 433 DET det
433 platina platina 429 NOUN conj
434 em em 436 ADP case
435 o o 436 DET det
436 universo universo 449 NOUN nmod
437 essas essas 438 DET det
438 estrelas estrela 268 NOUN nsubj:pass
439 sao ser 441 AUX cop
440 um um 441 DET det
441 laboratorio laboratorio 199 NOUN ccomp
442 de de 443 ADP case
443 fisica fisica 441 NOUN nmod
444 extrema extremo 443 ADJ amod
445 e e 447 CCONJ cc
446 um um 447 DET det
447 material material 441 NOUN conj
448 exotico exotico 447 ADJ amod
449 rico rico 447 ADJ amod
450 em em 451 ADP case
451 neutrons neutron 449 NOUN nmod
452 e e 199 CCONJ cc
453 quando quando 455 CCONJ mark
454 sao sao 455 AUX aux:pass
455 desmembradas desmembrar 199 VERB advcl
456 gerase gerasar 277 VERB advcl
457 radiacao radiacao 456 NOUN obj
458 exotica exotico 457 ADJ amod
459 que que 460 PRON nsubj
460 produz produzir 457 VERB acl:relcl
461 elementos elemento 460 NOUN obj
462 como como 464 ADP case
463 o o 464 DET det
464 ouro ouro 461 NOUN nmod
465 e e 466 CCONJ cc
466 algo algo 344 PRON conj
467 muito muito 468 ADV advmod
468 empolgante empolgante 466 ADJ amod
469 explicou explicar 241 VERB conj
470 o o 471 DET det
471 astronomo astronomo 268 NOUN nsubj
472 ingles ingles 471 ADJ amod
473 martin martin 471 NOUN appos
474 rees rees 473 NOUN flat
475 em em 477 ADP case
476 a o 477 DET det
477 ocasiao ocasiao 484 NOUN nmod
478 de de 480 ADP case
479 a o 480 DET det
480 descoberta descoberta 477 NOUN nmod
481 a o 482 DET det
482 sonda sonda 484 NOUN nsubj
483 cassini cassini 482 PROPN appos
484 chegou chegar 299 VERB acl:relcl
485 as o 486 DET det
486 proximidades proximidade 484 NOUN obj
487 de de 488 ADP case
488 saturno saturno 486 NOUN nmod
489 em em 490 ADP case
490 2004 2004 484 NUM nmod
491 em em 494 ADP case
492 os o 494 DET det
493 13 13 494 NUM nummod
494 anos ano 484 NOUN nmod
495 em em 496 ADP case
496 que que 497 PRON nmod
497 esteve esteve 494 VERB acl:relcl
498 ativa ativo 497 ADJ xcomp
499 os o 500 DET det
500 dados dado 484 NOUN nsubj
501 coletados coletar 500 VERB acl
502 por por 503 ADP case
503 ela ela 501 PRON nmod
504 transformaram transformar 501 VERB ccomp
505 nossa nossa 506 DET det:poss
506 compreensao compreensao 504 NOUN obj
507 de de 509 ADP case
508 o o 509 DET det
509 planeta planeta 506 NOUN nmod
510 e e 513 CCONJ cc
511 de de 513 ADP case
512 suas suas 513 DET det:poss
513 luas luas 509 NOUN conj
514 o o 515 DET det
515 veiculo veiculo 516 NOUN nsubj
516 descobriu descobrir 299 VERB acl:relcl
517 geiseres geiser 516 NOUN obj
518 espirrando espirrar 500 VERB acl
519 agua agua 518 NOUN obj
520 de de 522 ADP case
521 um um 522 DET det
522 oceano oceano 519 NOUN nmod
523 subterraneo subterraneo 522 ADJ amod
524 em em 526 ADP case
525 o o 526 DET det
526 satelite satelite 522 NOUN nmod
527 gelado gelado 526 ADJ amod
528 encelado encelado 526 NOUN appos
529 observou observar 299 VERB conj
530 de de 531 ADP mark
531 perto perto 529 ADV nmod
532 os o 533 DET det
533 mares mar 529 NOUN obj
534 e e 535 CCONJ cc
535 lagos lago 533 NOUN conj
536 de de 537 ADP case
537 metano metano 535 NOUN nmod
538 em em 540 ADP case
539 a o 540 DET det
540 maior maior 529 NOUN nmod
1 lua lua 4 NOUN nsubj
2 de de 3 ADP case
3 saturno saturno 1 NOUN nmod
4 tita tita 0 VERB root
5 e e 6 CCONJ cc
6 testemunhou testemunhar 4 VERB conj
7 uma um 8 DET det
8 tempestade tempestade 6 NOUN obj
9 gigantesca gigantesco 8 ADJ amod
10 que que 11 PRON nsubj
11 circundou circundar 8 VERB acl:relcl
12 o o 13 DET det
13 planeta planeta 11 NOUN obj
14 de de 16 ADP case
15 os o 16 DET det
16 aneis aneis 13 NOUN nmod
17 mas mas 22 CCONJ cc
18 a o 19 DET det
19 cassini cassini 22 NOUN nsubj
20 comecou comecar 22 AUX aux
21 a a 22 ADP mark
22 ficar ficar 4 VERB conj
23 sem sem 24 ADP case
24 combustivel combustivel 22 NOUN nmod
25 e e 28 CCONJ cc
26 a o 28 DET det
27 nasa nasa 28 NOUN nsubj
28 decidiu decidir 22 VERB conj
29 que que 30 CCONJ mark
30 era era 28 VERB ccomp
31 melhor melhor 30 ADJ xcomp
32 destruir destruir 30 VERB csubj
33 o o 34 DET det
34 satelite satelite 32 NOUN obj
35 em em 37 ADP case
36 a o 37 DET det
37 atmosfera atmosfera 32 NOUN nmod
38 de de 32 ADP mark
