1 7 7 2 NUM nummod
77 gay gay 76 ADJ amod
78 em em 80 ADP case
79 o o 80 DET det
80 brasil brasil 73 NOUN nmod
81 esse esse 308 DET det
82 tipo tipo 204 NOUN nsubj
83 de de 310 ADP case
84 tratamento tratamento 308 NOUN nmod
85 e e 86 CCONJ cc
86 proibido proibir 275 VERB conj
87 desde desde 88 ADP case
88 1999 1999 86 NUM nmod
89 por por 91 ADP case
90 o o 91 DET det
91 conselho conselho 86 NOUN nmod
92 federal federal 91 ADJ amod
93 de de 94 ADP case
94 psicologia psicologia 91 NOUN nmod
95 cfp cfp 98 X nsubj
96 o o 97 DET det
97 g1 g1 98 NOUN nsubj
98 responde responder 16 VERB parataxis
99 as o 101 DET det
100 principais principal 101 ADJ amod
101 duvidas duvida 98 NOUN obj
102 sobre sobre 104 ADP case
103 o o 104 DET det
104 assunto assunto 101 NOUN nmod
105 nao nao 107 ADV advmod
106 desde desde 107 ADP case
107 1973 1973 320 NUM nmod
108 a o 109 DET det
109 associacao associacao 320 NOUN nsubj
110 americana americano 109 ADJ amod
111 de de 112 ADP case
112 psiquiatria psiquiatria 109 NOUN nmod
113 apa apa 109 NOUN appos
114 sigla sigla 109 NOUN appos
115 em em 116 ADP case
116 ingles ingle 114 NOUN nmod
117 retirou retirar 16 VERB parataxis
118 a o 119 DET det
119 homossexualidade homossexualidade 117 NOUN obj
120 de de 122 ADP case
121 a o 122 DET det
122 lista lista 117 NOUN nmod
123 de de 124 ADP case
124 doencas doenca 122 NOUN nmod
125 depois depois 349 ADV advmod
126 o o 127 DET det
127 orgao orgao 349 NOUN nsubj
128 foi foi 129 AUX aux:pass
129 seguido seguir 16 VERB parataxis
130 por por 132 ADP case
131 uma um 132 DET det
132 serie serie 129 NOUN nmod
133 de de 134 ADP case
134 entidades entidade 132 NOUN nmod
135 de de 136 ADP case
136 saude saude 134 NOUN nmod
137 em em 138 ADP case
138 1990 1990 349 NUM nmod
139 a o 140 DET det
140 organizacao organizacao 349 NOUN nsubj
141 mundial mundial 140 ADJ amod
142 de de 144 ADP case
143 a o 144 DET det
144 saude saude 140 NOUN nmod
145 oms oms 367 PRON nsubj
146 seguiu seguir 16 VERB parataxis
147 as o 148 DET det
148 observacoes observacoe 367 NOUN obj
149 de de 226 ADP case
150 os o 151 DET det
151 pesquisadores pesquisador 148 NOUN nmod
152 em em 154 ADP case
153 o o 154 DET det
154 brasil brasil 349 NOUN nmod
155 o o 156 DET det
156 cfp cfp 349 PROPN nsubj
157 tambem tambem 158 ADV advmod
158 adota adotar 16 VERB parataxis
159 essa essa 160 DET det
160 visao visao 158 NOUN obj
161 o o 162 DET det
162 termo termo 367 NOUN nsubj
163 homossexualismo homossexualismo 162 NOUN appos
164 com com 165 ADP case
165 ismo ismo 86 NOUN nmod
166 em em 168 ADP case
167 o o 168 DET det
168 final final 165 NOUN nmod
169 passou passar 172 AUX aux
170 a a 172 ADP mark
171 ser ser 172 AUX aux:pass
172 considerado considerar 16 VERB parataxis
173 pejorativo pejorativo 172 ADJ xcomp
174 ja ja 178 ADV mark
175 que que 174 CCONJ fixed
176 o o 177 DET det
177 sufixo sufixo 178 NOUN nsubj
178 remete remeter 64 VERB advcl
179 a a 180 DET det
180 classificacao classificacao 178 NOUN obj
181 como como 182 ADP case
182 doenca doenca 180 NOUN nmod
183 uma um 184 DET det
184 orientacao orientacao 178 NOUN obj
185 sexual sexual 184 ADJ amod
186 de de 187 ADP case
187 acordo acordo 184 NOUN nmod
188 com com 190 ADP case
189 os o 190 DET det
190 pesquisadores pesquisador 187 NOUN nmod
191 a o 192 DET det
192 apa apa 208 NOUN nsubj
193 e e 195 CCONJ cc
194 a o 195 DET det
195 oms oms 192 PRON conj
196 nao nao 64 ADV advmod
197 ha har 64 VERB advcl
198 evidencias evidencias 64 NOUN obj
199 de de 204 ADP mark
200 que que 204 CCONJ mark
201 ser ser 204 VERB aux
202 gay gay 201 ADJ xcomp
203 possa possa 204 AUX aux
204 trazer trazer 198 VERB nmod
205 qualquer qualquer 206 DET det
206 questao questao 204 NOUN obj
207 que que 208 PRON nsubj
208 justifique justificar 206 VERB acl:relcl
209 a o 210 DET det
210 classificacao classificacao 208 NOUN obj
211 como como 212 ADP case
212 doenca doenca 208 NOUN nmod
213 de de 214 ADP case
214 acordo acordo 64 NOUN nmod
215 com com 216 ADP mark
216 defendi defender 214 VERB nmod
217 boa bom 218 ADJ amod
218 parte parte 204 NOUN obj
219 de de 221 ADP case
220 as o 221 DET det
221 vezes vez 218 NOUN nmod
222 a o 223 DET det
223 procura procura 64 NOUN nsubj
224 de de 226 ADP case
225 os o 226 DET det
226 homossexuais homossexual 223 NOUN nmod
227 por por 228 ADP case
228 terapia terapia 223 NOUN nmod
229 e e 249 CCONJ cc
230 para para 231 ADP mark
231 tratar tratar 67 VERB conj
232 consequencias consequencias 231 NOUN obj
233 emocionais emocional 232 ADJ amod
234 causadas causar 232 VERB acl
235 por por 237 ADP case
236 o o 237 DET det
237 preconceito preconceito 234 NOUN nmod
238 e e 239 CCONJ cc
239 pressao pressao 237 NOUN conj
240 social social 239 ADJ amod
241 em em 242 ADP mark
242 negar negar 234 VERB advcl
243 a o 245 DET det
244 propria proprio 245 ADJ amod
245 orientacao orientacao 242 NOUN obj
246 sexual sexual 245 ADJ amod
247 e e 249 CCONJ cc
248 uma um 249 DET det
249 mudanca mudanca 69 NOUN conj
250 que que 251 PRON nsubj
251 vem vir 249 VERB acl:relcl
252 desde desde 254 ADP case
253 o o 254 DET det
254 inicio inicio 251 NOUN nmod
255 de de 257 ADP case
256 a o 257 DET det
257 psicanalise psicanalise 254 NOUN nmod
258 a o 260 DET det
259 propria proprio 260 ADJ amod
260 evolucao evolucao 264 NOUN nsubj
261 de de 263 ADP case
262 a o 263 DET det
263 sociedade sociedade 260 NOUN nmod
264 ve ve 64 VERB parataxis
265 que que 267 CCONJ mark
266 nao nao 267 ADV advmod
267 existe existir 264 VERB ccomp
268 isso isso 267 PRON nsubj
269 cura curar 267 NOUN nsubj
270 gay gay 269 ADJ amod
271 estudos estudo 64 NOUN nsubj
272 antropologicos antropologico 271 ADJ amod
273 mostram mostrar 264 VERB ccomp
274 que que 275 CCONJ mark
275 existiram existir 273 VERB ccomp
276 gays gay 275 NOUN nsubj
277 entre entre 279 ADP case
278 os o 279 DET det
279 gregos grego 275 NOUN nmod
280 entre entre 282 ADP case
281 os o 282 DET det
282 indios indio 294 NOUN nmod
283 e e 301 CCONJ cc
284 que que 285 CCONJ mark
285 era era 204 VERB conj
286 muito muito 287 ADV advmod
287 aceito aceito 285 ADJ xcomp
288 tudo tudo 289 PRON det
289 isso isso 290 PRON nsubj
290 mostra mostrar 285 VERB csubj
291 que que 294 CCONJ mark
292 a o 293 DET det
293 homossexualidade homossexualidade 294 NOUN nsubj
294 existe existir 290 VERB ccomp
295 e e 297 CCONJ cc
296 e e 297 CCONJ cc
297 natural natural 294 ADJ conj
298 isso isso 294 PRON nsubj
299 e e 301 CCONJ cc
300 uma um 301 DET det
301 questao questao 294 NOUN conj
302 social social 301 ADJ amod
303 e e 305 CCONJ cc
304 nao nao 305 ADV advmod
305 psicologica psicologico 302 ADJ conj
306 explica explicar 273 VERB conj
307 o o 308 DET det
308 especialista especialista 306 NOUN nsubj
309 em em 310 ADP case
310 sexualidade sexualidade 308 NOUN nmod
311 sylvio sylvio 308 NOUN appos
312 jose jose 311 NOUN flat
313 rocha rocha 311 NOUN flat
314 em em 315 ADP case
315 1957 1957 306 NUM nmod
316 pesquisadora pesquisador 320 NOUN nsubj
317 evelyn evelyn 308 PROPN appos
318 hooker hooker 317 PROPN flat
319 psicologa psicologa 317 NOUN flat
320 publicou publicar 308 VERB acl:relcl
321 um um 322 DET det
322 estudo estudo 320 NOUN obj
323 que que 324 PRON nsubj
324 abriu abrir 322 VERB acl:relcl
325 espaco espaco 324 NOUN obj
326 para para 328 ADP case
327 o o 328 DET det
328 debate debate 324 NOUN nmod
329 ela ela 330 PRON nsubj
330 comparou comparar 320 VERB ccomp
331 30 30 332 NUM nummod
332 homossexuais homossexual 330 NOUN obj
333 com com 335 ADP case
334 30 30 335 NUM nummod
335 heterossexuais heterossexual 330 NOUN nmod
336 o o 337 DET det
337 estudo estudo 349 NOUN nsubj
338 nao nao 339 ADV advmod
339 encontrou encontrar 330 VERB conj
340 qualquer qualquer 341 DET det
341 disturbio disturbio 339 NOUN obj
342 psicologico psicologico 341 ADJ amod
343 em em 345 ADP case
344 o o 345 DET det
345 grupo grupo 339 NOUN nmod
346 gay gay 345 ADJ amod
347 a o 348 DET det
348 apa apa 349 NOUN nsubj
349 traz trazer 320 VERB conj
350 em em 352 ADP case
351 seus seus 352 DET det:poss
352 relatorios relatorio 349 NOUN nmod
353 outros outros 354 DET det
354 estudos estudo 349 NOUN obj
355 importantes importante 354 ADJ amod
356 alem alem 349 ADV advmod
357 de de 360 ADP case
358 o o 237 DET det
359 de de 360 ADP case
360 hooker hooker 356 PROPN nmod
361 em em 362 ADP case
362 1992 1992 349 NUM nmod
363 o o 364 DET det
364 neurocientista neurocientista 367 NOUN nsubj
365 simon simon 364 NOUN appos
366 levay levay 365 PROPN flat
367 encontrou encontrar 349 VERB parataxis
368 uma uma 367 PRON obj
369 de de 372 ADP case
370 as o 372 DET det
371 primeiras primeiro 372 ADJ amod
372 evidencias evidencias 368 NOUN nmod
373 biologicas biologico 372 ADJ amod
374 de de 182 ADP case
