1 saiba saber 0 VERB root
220 selic selic 218 NOUN nmod
221 os o 222 DET det
222 juros juro 218 NOUN obj
223 basicos basico 222 ADJ amod
224 de de 226 ADP case
225 a o 226 DET det
226 economia economia 222 NOUN nmod
227 em em 229 ADP case
228 1 1 229 NUM nummod
229 ponto ponto 56 NOUN nmod
230 porcentual porcentual 229 ADJ amod
231 de de 232 ADP case
232 1125 1125 229 NUM nmod
233 para para 234 ADP case
234 1025 1025 196 NUM nmod
235 a a 237 ADP case
236 o o 237 DET det
237 ano ano 234 NOUN nmod
238 e e 241 CCONJ cc
239 a o 241 DET det
240 menor menor 241 ADJ amod
241 taxa taxa 56 NOUN conj
242 desde desde 244 ADP case
243 o o 244 DET det
244 fim fim 250 NOUN nmod
245 de de 246 ADP case
246 2013 2013 244 NUM nmod
247 a o 248 DET det
248 decisao decisao 250 NOUN nsubj:pass
249 era era 250 AUX aux:pass
250 esperada esperar 218 VERB conj
251 por por 253 ADP case
252 o o 253 DET det
253 mercado mercado 250 NOUN nmod
254 financeiro financeiro 253 ADJ amod
255 que que 256 PRON nsubj
256 via ver 253 VERB acl:relcl
257 pouco pouco 258 DET det
258 espaco espaco 256 NOUN obj
259 para para 261 ADP case
260 uma um 261 DET det
261 reducao reducao 258 NOUN nmod
262 maior maior 261 ADJ amod
263 de de 265 ADP case
264 os o 265 DET det
265 juros juro 261 NOUN nmod
266 em em 267 ADP case
267 funcao funcao 256 NOUN nmod
268 de de 270 ADP case
269 a o 270 DET det
270 crise crise 267 NOUN nmod
271 politica politico 270 ADJ amod
272 jbs jbs 270 PROPN appos
273 e e 274 CCONJ cc
274 investigada investigar 250 VERB conj
275 por por 277 ADP case
276 a o 277 DET det
277 cvm cvm 274 NOUN nmod
278 e e 279 CCONJ cc
279 fecha fechar 99 VERB conj
280 maior maior 281 ADJ amod
281 acordo acordo 279 NOUN obj
282 de de 283 ADP case
283 leniencia leniencia 281 NOUN nmod
284 de de 286 ADP case
285 a o 286 DET det
286 historia historia 281 NOUN nmod
287 a o 288 DET det
288 comissao comissao 279 NOUN nsubj
289 de de 290 ADP case
290 valores valores 288 NOUN nmod
291 mobiliarios mobiliario 290 ADJ amod
292 cvm cvm 293 ADP advmod
293 orgao orgao 279 NOUN parataxis
294 regulador regulador 293 ADJ amod
295 de de 297 ADP case
296 o o 297 DET det
297 mercado mercado 293 NOUN nmod
298 de de 299 ADP case
299 capitais capital 297 NOUN nmod
