1 morre morrer 0 VERB root
67 que que 72 CCONJ mark
68 nosso nosso 69 DET det:poss
69 filho filho 72 NOUN nsubj
70 otto otto 69 PROPN appos
71 warmbier warmbier 70 PROPN flat
72 completou completar 66 VERB ccomp
73 sua sua 74 DET det:poss
74 jornada jornada 72 NOUN obj
75 para para 76 ADP case
76 casa casa 74 NOUN nmod
77 cercado cercar 69 VERB acl
78 por por 81 ADP case
79 sua sua 81 DET det:poss
80 amorosa amoroso 81 ADJ amod
81 familia familia 77 NOUN nmod
82 otto otto 81 PROPN appos
83 morreu morrer 174 VERB conj
84 hoje hoje 83 ADV advmod
85 as o 86 DET det
86 14h20 14h20 280 NUM nmod
87 diz dizer 1 VERB parataxis
88 um um 89 DET det
89 comunicado comunicado 174 NOUN nsubj:pass
90 de de 92 ADP case
91 os o 92 DET det
92 pais pais 89 NOUN nmod
93 divulgado divulgar 89 VERB acl
94 nesta nesta 95 ADP case
95 segundafeira segundafeira 93 NOUN nmod
96 19 19 95 NUM appos
97 warmbier warmbier 280 NOUN nsubj
98 foi foi 99 AUX aux:pass
99 condenado condenar 1 VERB parataxis
100 em em 101 ADP case
101 16 16 99 NUM nmod
102 de de 103 ADP case
103 marco marco 101 PROPN nmod
104 de de 106 ADP case
105 o o 106 DET det
106 ano ano 103 NOUN nmod
107 passado passado 106 ADJ amod
108 por por 111 ADP case
109 a o 111 DET det
110 suprema supremo 111 ADJ amod
111 corte corte 99 NOUN nmod
112 nortecoreana nortecoreano 111 ADJ amod
113 a a 115 ADP case
114 15 15 115 NUM nummod
115 anos ano 99 NOUN nmod
116 de de 117 ADP case
117 trabalhos trabalho 115 NOUN nmod
118 forcados forcado 117 ADJ amod
119 depois depois 121 ADV mark
120 ser ser 121 AUX aux:pass
121 considerado considerar 197 VERB advcl
122 culpado culpar 197 VERB acl
123 de de 124 ADP mark
124 roubar roubar 122 VERB nmod
125 um um 126 DET det
126 cartaz cartaz 124 NOUN obj
127 com com 128 ADP case
128 slogan slogan 126 NOUN nmod
129 politico politico 128 ADJ amod
130 em em 132 ADP case
131 uma um 132 DET det
132 area area 124 NOUN nmod
133 reservada reservar 132 VERB amod
134 a a 136 ADP case
135 os o 136 DET det
136 funcionarios funcionario 133 NOUN nmod
137 de de 139 ADP case
138 o o 139 DET det
139 hotel hotel 136 NOUN nmod
140 em em 141 ADP case
141 pyongyang pyongyang 139 NOUN nmod
142 onde onde 143 ADV advmod
143 estava estar 136 VERB acl:relcl
144 alojado alojado 143 ADJ xcomp
145 dia dia 234 NOUN nmod
146 16 16 145 NUM nmod
147 de de 148 ADP case
148 marco marco 146 PROPN nmod
149 de de 151 ADP case
150 o o 151 DET det
151 ano ano 148 NOUN nmod
152 passado passado 151 ADJ amod
153 tambem tambem 157 ADV advmod
154 foi foi 157 AUX cop
155 a o 157 DET det
156 ultima ultima 157 ADJ amod
157 vez vez 1 NOUN parataxis
158 que que 161 PRON dep
159 warmbier warmbier 161 NOUN nsubj:pass
160 foi foi 161 AUX aux:pass
161 visto visto 157 VERB acl:relcl
162 publicamente publicamente 161 ADV advmod
163 em em 164 ADP case
164 coma coma 161 NOUN nmod
165 o o 166 DET det
166 estudante estudante 174 NOUN nsubj:pass
167 de de 169 ADP case
168 a o 169 DET det
169 universidade universidade 166 NOUN nmod
170 de de 172 ADP case
171 a o 172 DET det
172 virginia virginia 169 NOUN nmod
173 foi foi 174 AUX aux:pass
174 mandado mandar 1 VERB parataxis
175 de de 177 ADP case
176 a o 177 DET det
177 coreia coreia 174 NOUN nmod
178 de de 180 ADP case
179 o o 180 DET det
180 norte norte 177 NOUN nmod
181 para para 183 ADP case
182 os o 183 DET det
183 eua eua 174 NOUN nmod
184 com com 186 ADP case
185 um um 186 DET det
186 transporte transporte 99 NOUN nmod
187 medico medico 186 ADJ amod
188 e e 189 CCONJ cc
189 chegou chegar 99 VERB conj
190 a a 191 ADP case
191 cincinnati cincinnati 189 NOUN nmod
192 em em 195 ADP case
193 a o 195 DET det
194 ultima ultima 195 ADJ amod
195 terca terca 189 PROPN nmod
196 pyongyang pyongyang 195 NOUN flat
197 alegou alegar 30 VERB conj
198 que que 202 CCONJ mark
199 o o 200 DET det
200 coma coma 202 NOUN nsubj:pass
201 foi foi 202 AUX aux:pass
202 provocado provocar 197 VERB ccomp
203 por por 205 ADP case
204 a o 205 DET det
205 combinacao combinacao 202 NOUN nmod
206 de de 207 ADP case
207 botulismo botulismo 205 NOUN nmod
208 com com 210 ADP case
209 uma um 210 DET det
210 pilula pilula 205 NOUN nmod
211 de de 213 ADP case
212 o o 213 DET det
213 sono sono 210 NOUN nmod
214 veja ver 30 VERB parataxis
215 abaixo abaixo 214 ADV advmod
216 a o 217 DET det
217 nota nota 214 NOUN obj
218 completa completo 217 ADJ amod
219 de de 221 ADP case
220 os o 221 DET det
221 pais pais 217 NOUN nmod
222 de de 223 ADP case
223 warmbier warmbier 221 PROPN nmod
224 e e 227 CCONJ cc
225 nossa nossa 227 DET det:poss
226 triste triste 227 ADJ amod
227 tarefa tarefa 48 NOUN conj
228 anunciar anunciar 249 VERB csubj
229 que que 234 CCONJ mark
230 nosso nosso 231 DET det:poss
231 filho filho 234 NOUN nsubj
232 otto otto 231 PROPN appos
233 warmbier warmbier 232 PROPN flat
234 completou completar 228 VERB ccomp
235 sua sua 236 DET det:poss
236 jornada jornada 234 NOUN obj
237 para para 238 ADP case
238 casa casa 236 NOUN nmod
239 cercado cercado 145 VERB acl
240 por por 243 ADP case
241 sua sua 243 DET det:poss
242 amorosa amoroso 243 ADJ amod
243 familia familia 239 NOUN nmod
244 otto otto 245 PROPN nsubj
245 morreu morrer 61 VERB conj
246 hoje hoje 245 ADV advmod
247 as o 248 DET det
248 14h20 14h20 245 NUM nmod
249 seria seria 214 VERB parataxis
250 facil facil 249 ADJ xcomp
251 em em 253 ADP case
252 um um 253 DET det
253 momento momento 249 NOUN nmod
254 como como 256 ADP mark
255 este este 256 PRON nsubj
256 focar focar 253 VERB nmod
257 aquilo aquilo 256 PRON obj
258 em em 259 ADP case
259 que que 260 PRON nmod
260 perdemos perder 257 VERB acl:relcl
261 tempo tempo 260 NOUN obj
262 futuro futuro 261 ADJ amod
263 que que 266 PRON nsubj:pass
264 nao nao 266 ADV advmod
265 sera sera 266 AUX aux:pass
266 gasto gastar 269 VERB acl:relcl
267 com com 269 ADP case
268 um um 269 DET det
269 jovem jovem 174 NOUN nmod
270 brilhante brilhante 271 ADJ amod
271 caloroso caloroso 269 ADJ amod
272 cuja cuja 273 DET det
273 curiosidade curiosidade 72 NOUN nsubj
274 e e 275 CCONJ cc
275 entusiasmo entusiasmo 273 NOUN conj
276 por por 278 ADP case
277 a o 278 DET det
278 vida vida 273 NOUN nmod
279 nao nao 280 ADV advmod
280 conhecia conhecer 257 VERB acl:relcl
281 limites limite 280 NOUN obj
282 mas mas 283 CCONJ cc
283 escolhemos escolher 174 VERB conj
284 focar focar 283 VERB xcomp
285 o o 286 DET det
286 tempo tempo 284 NOUN obj
287 que que 288 PRON obj
288 ganhamos ganhar 286 VERB acl:relcl
289 par par 290 ADP mark
290 estar estar 288 VERB nmod
291 com com 293 ADP case
292 esta esta 293 DET det
293 pessoa pessoa 290 NOUN nmod
294 memoravel memoravel 293 ADJ amod
295 podemos podemos 296 AUX aux
296 dizer dizer 87 VERB ccomp
297 por por 299 ADP case
298 a o 299 DET det
299 enxurrada enxurrada 296 NOUN nmod
300 de de 301 ADP case
301 emocao emocao 299 NOUN nmod
302 de de 304 ADP case
303 as o 304 DET det
304 comunidades comunidade 299 NOUN nmod
305 que que 307 PRON obj
306 ele ele 307 PRON nsubj
307 atingiu atingir 304 VERB acl:relcl
308 wyoming wyoming 307 NOUN obj
309 ohio ohio 308 PROPN flat
310 e e 312 CCONJ cc
311 a o 312 DET det
312 universidade universidade 308 NOUN conj
313 de de 315 ADP case
314 a o 315 DET det
315 virginia virginia 312 NOUN nmod
316 para para 317 ADP mark
317 citar citar 296 VERB advcl
318 apenas apenas 319 ADV advmod
319 duas duas 317 NUM nummod
