1 morre morrer 0 VERB root
218 ele ele 219 PRON nsubj
219 tinha ter 216 VERB ccomp
220 uma um 222 DET det
221 grande grande 222 ADJ amod
222 perda perda 219 NOUN obj
223 de de 224 ADP case
224 tecido tecido 222 NOUN nmod
225 cerebral cerebral 224 ADJ amod
226 e e 234 CCONJ cc
227 que que 234 CCONJ mark
228 esse esse 229 DET det
229 padrao padrao 234 NOUN nsubj:pass
230 de de 231 ADP case
231 lesao lesao 229 NOUN nmod
232 normalmente normalmente 234 ADV advmod
233 e e 234 CCONJ aux:pass
234 provocado provocar 219 VERB conj
235 por por 237 ADP case
236 uma um 237 DET det
237 parada parada 234 NOUN nmod
238 cardiorrespiratoria cardiorrespiratoria 237 ADJ amod
239 quando quando 242 CCONJ mark
240 o o 241 DET det
241 cerebro cerebro 242 NOUN nsubj
242 fica ficar 252 VERB advcl
243 por por 245 ADP case
244 um um 245 DET det
245 periodo periodo 242 NOUN nmod
246 sem sem 247 ADP case
247 circulacao circulacao 245 NOUN nmod
248 suficiente suficiente 247 ADJ amod
249 de de 250 ADP case
250 sangue sangue 247 NOUN nmod
251 otto otto 252 PRON nsubj
252 abria abrir 112 VERB conj
253 os o 254 DET det
254 olhos olho 252 NOUN obj
255 respirava respirar 252 VERB conj
256 sem sem 257 ADP case
257 necessidade necessidade 255 NOUN nmod
258 de de 259 ADP case
259 aparelhos aparelho 257 NOUN nmod
260 mas mas 263 CCONJ cc
261 nao nao 263 ADV advmod
262 se se 263 PRON obj
263 comunicava comunicar 252 VERB conj
264 nem nem 265 CCONJ cc
265 reagia reagir 263 VERB conj
266 a a 268 ADP case
267 qualquer qualquer 268 DET det
268 estimulo estimulo 265 NOUN nmod
269 a o 270 DET det
270 familia familia 271 NOUN nsubj
271 declarou declarar 193 VERB conj
272 nesta nesta 273 ADP case
273 segundafeira segundafeira 271 NOUN nmod
274 que que 271 CCONJ mark
275 a o 270 DET det
