1 veja ver 0 VERB root
101 genetico genetico 100 ADJ amod
102 que que 104 PRON nsubj
103 se se 104 PART expl:pv
104 consolidou consolidar 91 VERB acl:relcl
105 em em 106 ADP case
106 2017 2017 104 NUM nmod
107 guarde guardar 81 VERB conj
108 esse esse 109 DET det
109 nome nome 107 NOUN obj
110 crispr crispr 109 NOUN appos
111 lese lese 234 NOUN parataxis
112 crisper crisper 111 NOUN flat
113 com com 114 ADP case
114 ele ele 82 PRON nmod
115 muitas muitas 116 DET det
116 promessas promessa 354 NOUN obj
117 de de 119 ADP case
118 a o 119 DET det
119 terapia terapia 116 NOUN nmod
120 genetica genetico 119 ADJ amod
121 como como 123 ADP case
122 a o 123 DET det
123 correcao correcao 225 NOUN nmod
124 de de 125 ADP case
125 doencas doenca 123 NOUN nmod
126 hereditarias hereditario 125 ADJ amod
127 devem devem 130 AUX aux
128 se se 130 PRON expl:pv
129 tornar tornar 130 AUX cop
130 realidade realidade 288 NOUN acl:relcl
131 a o 281 DET det
132 tecnica tecnica 43 NOUN nsubj
133 permite permitir 1 VERB parataxis
134 que que 262 CCONJ mark
135 um um 136 DET det
136 erro erro 262 NOUN nsubj
137 em em 139 ADP case
138 o o 139 DET det
139 dna dna 136 NOUN nmod
140 seja ser 141 AUX aux:pass
141 retirado retirar 263 VERB acl:relcl
142 e e 147 CCONJ cc
143 outro outro 144 DET det
144 material material 147 NOUN nsubj:pass
145 correto correto 144 ADJ amod
146 seja ser 147 AUX aux:pass
147 colocado colocar 141 VERB conj
148 em em 150 ADP case
149 o o 150 DET det
150 lugar lugar 147 NOUN nmod
151 o o 152 DET det
152 ano ano 147 NOUN nsubj:pass
153 ainda ainda 154 ADV advmod
154 teve ter 57 VERB conj
155 outras outras 156 DET det
156 novidades novidade 154 NOUN obj
157 como como 159 ADP case
158 um um 159 DET det
159 registro registro 156 NOUN nmod
160 inedito inedito 159 ADJ amod
161 de de 163 ADP case
162 uma um 163 DET det
163 colisao colisao 159 NOUN nmod
164 de de 165 ADP case
165 estrela estrela 163 NOUN nmod
166 de de 167 ADP case
167 neutrons neutron 165 NOUN nmod
168 o o 169 DET det
169 achado achado 57 NOUN obj
170 de de 173 ADP case
171 um um 173 DET det
172 grande grande 173 ADJ amod
173 espaco espaco 169 NOUN nmod
174 vazio vazio 173 ADJ amod
175 em em 177 ADP case
176 a o 177 DET det
177 piramide piramide 310 NOUN nmod
178 de de 179 ADP case
179 gize gize 177 NOUN nmod
180 e e 182 CCONJ cc
181 um um 182 DET det
182 utero utero 77 NOUN conj
183 artificial artificial 182 ADJ amod
184 mas mas 185 CCONJ cc
185 deixa deixar 233 VERB conj
186 importantes importante 187 ADJ amod
187 desafios desafio 185 NOUN obj
188 para para 190 ADP case
189 o o 190 DET det
190 futuro futuro 187 NOUN nmod
191 como como 193 ADP case
192 os o 193 DET det
193 cortes corte 236 NOUN nmod
194 em em 196 ADP case
195 o o 196 DET det
196 orcamento orcamento 193 NOUN nmod
197 de de 199 ADP case
198 a o 199 DET det
199 ciencia ciencia 196 NOUN nmod
200 em em 202 ADP case
201 o o 202 DET det
202 brasil brasil 147 NOUN nmod
203 confira conferir 1 VERB conj
204 mais mais 205 ADV advmod
205 abaixo abaixo 203 ADV advmod
206 uma um 207 DET det
207 observacao observacao 72 NOUN nsubj
208 que que 209 PRON nsubj
209 fornece fornecer 207 VERB acl:relcl
210 muitas muitas 211 DET det
211 respostas resposta 209 NOUN obj
212 a a 214 ADP case
213 varias varias 214 DET det
214 perguntas pergunta 236 NOUN nmod
215 de de 217 ADP case
216 a o 217 DET det
217 ciencia ciencia 214 NOUN nmod
218 como como 225 CCONJ mark
219 a o 220 DET det
220 origem origem 225 NOUN nsubj:pass
221 de de 223 ADP case
222 o o 223 DET det
223 ouro ouro 220 NOUN nmod
224 foi foi 225 AUX aux:pass
225 feita feita 133 VERB ccomp
226 por por 227 ADP case
227 cientistas cientista 225 NOUN nmod
228 em em 230 ADP case
229 os o 230 DET det
230 estados estado 225 NOUN nmod
231 unidos unido 230 ADJ amod
232 eles eles 233 PRON nsubj
233 conseguiram conseguir 133 VERB ccomp
234 observar observar 233 VERB xcomp
235 uma um 236 DET det
236 colisao colisao 234 NOUN obj
237 entre entre 239 ADP case
238 duas duas 239 NUM nummod
239 estrelas estrela 236 NOUN nmod
240 de de 241 ADP case
241 neutrons neutron 239 NOUN nmod
242 um um 239 PRON appos
243 de de 245 ADP case
244 os o 245 DET det
245 objetos objeto 242 NOUN nmod
246 mais mais 247 ADV advmod
247 densos denso 245 ADJ amod
248 de de 250 ADP case
249 o o 250 DET det
250 espaco espaco 245 NOUN nmod
251 para para 253 ADP mark
252 se se 253 PART expl:pv
253 ter ter 43 VERB advcl
254 uma um 255 DET det
255 ideia ideia 253 NOUN obj
256 as o 257 DET det
257 estrelas estrela 262 NOUN nsubj
258 observadas observar 257 VERB acl
259 em em 261 ADP case
260 a o 261 DET det
261 colisao colisao 258 NOUN nmod
262 tinham ter 133 VERB ccomp
263 massas massas 262 NOUN obj
264 entre entre 239 ADP case
265 10 10 239 NUM nummod
266 e e 267 CCONJ cc
267 60 60 265 NUM conj
268 maiores maior 263 ADJ amod
269 de de 273 ADP case
270 o o 274 DET det
271 que que 269 ADP fixed
272 o o 273 DET det
273 sol sol 274 NOUN nmod
274 estimaram estimar 57 VERB advcl
275 os o 276 DET det
276 cientistas cientista 274 NOUN nsubj
277 com com 279 ADP case
278 essa essa 279 DET det
279 massa massa 283 NOUN nmod
280 a o 281 DET det
281 colisao colisao 283 NOUN nsubj
282 se se 283 PART expl:pv
283 transforma transformar 133 VERB ccomp
284 em em 285 ADP case
285 um um 283 PRON nmod
286 de de 288 ADP case
287 os o 288 DET det
288 eventos evento 285 NOUN nmod
289 mais mais 290 ADV advmod
290 violentos violento 288 ADJ amod
291 de de 293 ADP case
292 o o 293 DET det
293 universo universo 288 NOUN nmod
294 e e 298 CCONJ cc
295 por por 296 ADP case
296 isso isso 298 PRON nmod
297 astronomos astronomo 298 NOUN nsubj
298 acreditam acreditar 57 VERB conj
299 que que 304 CCONJ mark
300 uma um 301 DET det
301 explosao explosao 304 NOUN nsubj
302 similar similar 301 ADJ amod
303 tenha ter 304 AUX aux
304 dado dar 298 VERB ccomp
305 origem origem 304 NOUN obj
306 a a 307 ADP case
307 existencia existencia 304 NOUN iobj
308 de de 310 ADP case
309 varios varios 310 DET det
310 elementos elemento 307 NOUN nmod
311 mais mais 312 ADV advmod
312 pesados pesado 310 ADJ amod
313 de de 315 ADP case
314 a o 315 DET det
315 tabela tabela 310 NOUN nmod
316 periodica periodico 315 ADJ amod
317 como como 319 ADP case
318 a o 319 DET det
319 platina platina 310 NOUN nmod
320 e e 322 CCONJ cc
321 o o 322 DET det
322 ouro ouro 319 NOUN conj
323 uma um 324 DET det
324 maneira maneira 72 NOUN nsubj
325 rapida rapido 324 ADJ amod
326 facil facil 324 ADJ amod
327 e e 329 CCONJ cc
328 mais mais 329 ADV advmod
329 barata barato 326 ADJ conj
330 de de 331 ADP mark
331 cortar cortar 324 VERB nmod
332 o o 333 DET det
333 dna dna 331 NOUN obj
334 que que 336 PRON nsubj
335 ja ja 336 ADV advmod
336 vinha vir 333 VERB acl:relcl
337 em em 338 ADP case
338 anos ano 336 NOUN nmod
339 anteriores anterior 338 ADJ amod
340 trazendo trazer 344 VERB acl
341 importantes importante 342 ADJ amod
342 descobertas descobertas 340 NOUN obj
343 foi foi 344 AUX aux:pass
344 aplicada aplicar 324 VERB acl:relcl
345 em em 347 ADP case
346 novos novo 347 ADJ amod
347 estudos estudo 344 NOUN nmod
348 este este 349 DET det
349 ano ano 344 NOUN nmod
350 chamada chamar 344 AUX acl
351 crispr crispr 350 NOUN xcomp
352 a o 353 DET det
353 tecnica tecnica 354 NOUN nsubj
354 rendeu render 344 VERB parataxis
355 uma um 356 DET det
356 serie serie 354 NOUN obj
357 de de 358 ADP case
358 artigos artigo 356 NOUN nmod
359 cientificos cientifico 358 ADJ amod
360 pioneiros pioneiro 358 ADJ amod
361 a a 363 ADP case
362 o o 363 DET det
363 longo longo 354 NOUN nmod
364 de de 365 ADP case
365 2017 2017 363 NUM nmod
366 em em 367 ADP case
367 artigo artigo 372 NOUN nmod
368 em em 370 ADP case
369 a o 370 DET det
370 nature nature 367 NOUN nmod
371 foi foi 372 AUX aux:pass
372 publicada publicar 72 VERB parataxis
373 a o 374 DET det
374 correcao correcao 372 NOUN nsubj:pass
