1 veja ver 0 VERB root
78 em em 80 ADP case
79 a o 80 DET det
80 luz luz 77 NOUN nmod
81 em em 83 ADP case
82 o o 83 DET det
83 centro centro 75 NOUN nmod
84 de de 85 ADP case
85 sao sao 83 NOUN nmod
86 paulo paulo 85 NOUN flat
87 a o 88 DET det
88 tentativa tentativa 66 NOUN nsubj
89 de de 92 ADP case
90 a o 92 DET det
91 atual atual 92 ADJ amod
92 administracao administracao 88 NOUN nmod
93 de de 94 ADP mark
94 acabar acabar 204 VERB nmod
95 com com 97 ADP case
96 o o 97 DET det
97 problema problema 94 NOUN nmod
98 comecou comecar 1 VERB parataxis
99 em em 100 ADP case
100 maio maio 98 PROPN nmod
101 logo logo 66 ADV advmod
102 depois depois 111 ADV mark
103 que que 102 CCONJ fixed
104 o o 105 DET det
105 estado estado 111 NOUN nsubj
106 responsavel responsavel 105 ADJ amod
107 por por 109 ADP case
108 a o 109 DET det
109 seguranca seguranca 106 NOUN nmod
110 publica publico 109 ADJ amod
111 fez fazer 98 VERB advcl
112 uma um 113 DET det
113 operacao operacao 111 NOUN obj
114 policial policial 113 ADJ amod
115 em em 117 ADP case
116 a o 117 DET det
117 cracolandia cracolandia 111 NOUN nmod
118 o o 119 DET det
119 objetivo objetivo 111 NOUN ccomp
120 era era 119 AUX cop
121 prender prender 119 VERB csubj
122 traficantes traficante 121 NOUN obj
123 que que 124 PRON nsubj
124 vendiam vender 122 VERB acl:relcl
125 drogas droga 124 NOUN obj
126 por por 127 ADP case
127 la la 124 PRON nmod
128 em em 130 ADP case
129 a o 130 DET det
130 epoca epoca 295 NOUN nmod
131 doria doria 130 NOUN appos
132 chegou chegar 305 AUX aux
133 a a 134 ADP mark
134 anunciar anunciar 218 VERB acl:relcl
135 o o 136 DET det
136 fim fim 134 NOUN obj
137 de de 139 ADP case
138 a o 139 DET det
139 cracolandia cracolandia 136 NOUN nmod
140 a o 141 DET det
141 cracolandia cracolandia 124 NOUN nsubj
142 acabou acabar 312 VERB acl:relcl
143 fisicamente fisicamente 148 ADV advmod
144 ela ela 300 PRON nsubj
145 nao nao 148 ADV advmod
146 vai ir 148 AUX aux
147 mais mais 148 ADV advmod
148 existir existir 300 VERB ccomp
149 mas mas 150 CCONJ cc
150 o o 66 PRON conj
151 que que 152 PRON nsubj
152 acabou acabar 150 VERB acl:relcl
153 mesmo mesmo 152 ADV advmod
154 foi foi 150 AUX cop
155 o o 156 DET det
156 programa programa 152 NOUN nsubj
157 de de 158 ADP case
158 bracos braco 156 NOUN nmod
159 abertos aberto 158 ADJ amod
160 de de 162 ADP case
161 a o 162 DET det
162 gestao gestao 156 NOUN nmod
163 passada passado 162 ADJ amod
164 em em 166 ADP case
165 o o 166 DET det
166 lugar lugar 189 NOUN nmod
167 a o 168 DET det
168 prefeitura prefeitura 169 NOUN nsubj
169 criou criar 42 VERB conj
170 o o 171 DET det
171 programa programa 169 NOUN obj
172 redencao redencao 171 NOUN appos
173 e e 174 CCONJ cc
174 entrou entrar 42 VERB conj
175 em em 177 ADP case
176 a o 177 DET det
177 justica justica 174 NOUN nmod
178 para para 180 ADP mark
179 poder poder 180 AUX aux
180 internar internar 66 VERB advcl
181 a o 182 DET det
182 forca forca 180 NOUN obj
183 os o 184 DET det
184 usuarios usuario 180 NOUN obj
185 de de 186 ADP case
186 drogas droga 184 NOUN nmod
187 que que 189 PRON nsubj
188 se se 189 PRON expl:pv
189 espalharam espalhar 184 VERB acl:relcl
190 por por 192 ADP case
191 as o 192 DET det
192 ruas rua 189 NOUN nmod
193 de de 195 ADP case
194 a o 195 DET det
195 regiao regiao 192 NOUN nmod
196 central central 195 ADJ amod
197 o o 198 DET det
198 tribunal tribunal 66 NOUN nsubj
199 de de 200 ADP case
200 justica justica 198 NOUN nmod
201 negou negar 42 VERB conj
202 mas mas 259 CCONJ cc
203 a o 204 DET det
204 estrategia estrategia 66 NOUN nsubj
205 de de 206 ADP mark
206 tratar tratar 204 VERB nmod
207 por por 209 ADP case
208 a o 209 DET det
209 abstinencia abstinencia 206 NOUN nmod
210 continua continuar 59 VERB conj
211 foram foram 66 AUX aux
212 criados criar 22 VERB conj
213 quatro quatro 214 NUM nummod
214 centros centro 66 NOUN nsubj
215 de de 216 ADP case
216 assistencias assistencia 214 NOUN nmod
217 com com 218 ADP case
218 conteineres conteiner 214 NOUN nmod
219 onde onde 222 ADV advmod
220 as o 221 DET det
221 pessoas pessoa 222 NOUN nsubj
222 comem comer 218 VERB acl:relcl
223 tomam tomar 222 VERB xcomp
224 banho banho 223 NOUN obj
225 dormem dormer 113 VERB acl:relcl
226 e e 228 CCONJ cc
227 podem podem 228 AUX aux
228 pedir pedir 305 VERB conj
229 ajuda ajuda 228 NOUN obj
230 para para 231 ADP mark
231 largar largar 228 VERB advcl
232 o o 233 DET det
233 vicio vicio 231 NOUN obj
234 sao sao 237 AUX cop
235 os o 237 DET det
236 atendes atendes 237 NOUN amod
237 atendimento atendimento 66 NOUN parataxis
238 diario diario 237 ADJ amod
239 emergencial emergencial 237 ADJ amod
240 a o 241 DET det
241 prefeitura prefeitura 66 NOUN nsubj
242 contou contar 66 VERB parataxis
243 325419 325419 244 NUM nummod
244 atendimentos atendimento 66 NOUN obj
245 em em 247 ADP case
246 os o 247 DET det
247 conteineres conteiner 244 NOUN nmod
248 ate ate 250 ADP case
249 o o 250 DET det
250 dia dia 46 NOUN nmod
251 6 6 250 NUM nmod
252 de de 253 ADP case
253 dezembro dezembro 251 PROPN nmod
254 e e 259 CCONJ cc
255 3210 3210 256 NUM nummod
256 dependentes dependente 259 NOUN nsubj:pass
257 quimicos quimico 256 ADJ amod
258 foram foram 259 AUX aux:pass
259 encaminhados encaminhar 66 VERB conj
260 voluntariamente voluntariamente 259 ADV advmod
261 para para 262 ADP case
262 tratamento tratamento 259 NOUN nmod
263 medico medico 262 ADJ amod
264 desse desse 265 ADP case
265 total total 262 NOUN nmod
266 segundo segundo 268 ADP case
267 a o 268 DET det
268 prefeitura prefeitura 270 NOUN nmod
269 30 30 270 NUM nsubj
270 fez fazer 66 VERB conj
271 o o 272 DET det
272 tratamento tratamento 270 NOUN obj
273 ate ate 275 ADP case
274 o o 275 DET det
275 final final 270 NOUN nmod
276 lucio lucio 270 NOUN nsubj
277 de de 279 ADP case
278 34 34 279 NUM nummod
279 anos ano 276 NOUN nmod
280 que que 281 PRON nsubj
281 prefere preferir 276 VERB acl:relcl
282 nao nao 283 ADV advmod
283 ter ter 281 VERB xcomp
284 o o 285 DET det
285 sobrenome sobrenome 283 NOUN obj
286 divulgado divulgado 285 ADJ amod
287 disse dizer 98 VERB parataxis
288 que que 289 CCONJ mark
289 deixou deixar 287 VERB ccomp
290 o o 291 DET det
291 programa programa 289 NOUN obj
292 porque porque 295 CCONJ mark
293 nao nao 295 ADV advmod
294 se se 295 PRON expl:pv
295 adaptou adaptar 270 VERB advcl
296 as as 297 ADP case
297 regras regra 295 NOUN nmod
298 que que 300 PRON obj
299 ele ele 300 PRON nsubj
300 considera considerar 297 VERB acl:relcl
301 muito muito 302 ADV advmod
302 rigidas rigido 300 ADJ xcomp
303 eu eu 305 PRON nsubj
304 nao nao 305 ADV advmod
305 saio saiar 287 VERB ccomp
306 daqui daqui 305 ADP nmod
307 nao nao 306 ADV advmod
308 e e 312 CCONJ cc
309 nem nem 312 ADV cc
310 por por 312 ADP case
311 a o 312 DET det
312 droga droga 306 NOUN conj
313 que que 305 PRON nsubj
314 nao nao 305 ADV advmod
