# generator = UDPipe 2, https://lindat.mff.cuni.cz/services/udpipe
# udpipe_model = portuguese-gsd-ud-2.10-220711
# udpipe_model_licence = CC BY-NC-SA
# newdoc
# newpar
# sent_id = 1
# text = ao pedir a 10 vara da justica federal em brasilia a apreensao do passaporte do expresidente lula a procuradoria da republica no distrito federal sustenta que apos o julgamento do petista no tribunal da lava jato em porto alegre colegiado que condenou lula a 12 anos e um mes de prisao em regime fechado no caso triplex a execucao provisoria da pena pode ocorrer em questao de semanas defesa de lula se diz estarrecida e afirma que vai entregar passaporte
1-2	ao	_	_	_	_	_	_	_	TokenRange=0:2
53	a	_	ADP	ADP	_	55	case	_	TokenRange=256:257
54	12	_	NUM	NUM	NumType=Card	55	nummod	_	TokenRange=258:260
55	anos	ano	NOUN	NOUN	_	51	nmod	_	TokenRange=261:265
56	e	e	CCONJ	CONJ	_	58	cc	_	TokenRange=266:267
57	um	_	NUM	NUM	NumType=Card	58	nummod	_	TokenRange=268:270
58	mes	me	NOUN	NOUN	_	55	conj	_	TokenRange=271:274
59	de	de	ADP	ADP	_	60	case	_	TokenRange=275:277
60	prisao	prisao	NOUN	NOUN	_	58	nmod	_	TokenRange=278:284
61	em	em	ADP	ADP	_	62	case	_	TokenRange=285:287
62	regime	regime	NOUN	NOUN	_	60	nmod	_	TokenRange=288:294
63	fechado	fechado	ADJ	ADJ	_	62	amod	_	TokenRange=295:302
64-65	no	_	_	_	_	_	_	_	TokenRange=303:305
64	em	em	ADP	ADP	_	66	case	_	_
65	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	66	det	_	_
66	caso	caso	NOUN	NOUN	_	75	nmod	_	TokenRange=306:310
67	triplex	_	NOUN	NOUN	_	66	appos	_	TokenRange=311:318
68	a	o	DET	DET	_	69	det	_	TokenRange=319:320
69	execucao	execucao	NOUN	NOUN	_	75	nsubj	_	TokenRange=321:329
70	provisoria	provisorio	ADJ	ADJ	_	69	amod	_	TokenRange=330:340
71-72	da	_	_	_	_	_	_	_	TokenRange=341:343
71	de	de	ADP	ADP	_	73	case	_	_
72	a	o	DET	DET	Definite=Def|Gender=Fem|Number=Sing|PronType=Art	73	det	_	_
73	pena	_	NOUN	NOUN	_	69	nmod	_	TokenRange=344:348
74	pode	_	AUX	AUX	_	75	aux	_	TokenRange=349:353
75	ocorrer	ocorrer	VERB	VERB	_	31	ccomp	_	TokenRange=354:361
76	em	em	ADP	ADP	_	77	case	_	TokenRange=362:364
77	questao	questao	NOUN	NOUN	_	75	nmod	_	TokenRange=365:372
78	de	de	ADP	ADP	_	79	case	_	TokenRange=373:375
79	semanas	semana	NOUN	NOUN	_	77	nmod	_	TokenRange=376:383
80	defesa	_	NOUN	NOUN	_	75	nsubj	_	TokenRange=384:390
81	de	de	ADP	ADP	_	82	case	_	TokenRange=391:393
82	lula	lula	NOUN	NOUN	_	80	nmod	_	TokenRange=394:398
83	se	_	PRON	PRON	_	84	expl:pv	_	TokenRange=399:401
84	diz	dizer	VERB	VERB	_	31	ccomp	_	TokenRange=402:405
85	estarrecida	estarrecido	ADJ	ADJ	_	84	xcomp	_	TokenRange=406:417
86	e	e	CCONJ	CONJ	_	87	cc	_	TokenRange=418:419
87	afirma	afirmar	VERB	VERB	_	84	conj	_	TokenRange=420:426
88	que	que	CCONJ	CONJ	_	90	mark	_	TokenRange=427:430
89	vai	ir	AUX	AUX	_	90	aux	_	TokenRange=431:434
90	entregar	entregar	VERB	VERB	_	87	ccomp	_	TokenRange=435:443
91	passaporte	passaporte	NOUN	NOUN	_	90	obj	_	SpacesAfter=\s\s|TokenRange=444:454

