news_id,betweenness,closeness,eigenvector,katz,pagerank,hubs,authorities,clustering,average_clustering,correlation,transitivity,density,label
1003,0.045875251509054325,0.19430870939925268,0.8068273420502479,0.2295997556582501,0.07290757601975965,0.11251206638732489,0.3309654307910658,0.3333333333333333,0.010762385762385763,-0.22006033178245502,0.021052631578947368,0.018583724569640064,fake
1003,0.020408163265306124,0.2727272727272727,0.6484627310013765,0.2677006471454224,0.09435474368272276,0.10162790231262467,0.23559496570337235,0.5,0.05367316017316017,-0.359365912004566,0.056338028169014086,0.03387755102040816,true
1004,0.028662244333886127,0.1984970477724101,0.6123724356957947,0.263269373323942,0.0455047962017191,0.04845263349923759,0.27586800613942686,0.16666666666666666,0.011980405215699333,-0.18499326453517995,0.0171875,0.011328976034858388,fake
1004,0.06733193277310924,0.2761363636363636,0.4858128157481783,0.3018514467564805,0.06122609893655313,0.05247810891876479,0.22057284194251617,0.5,0.04317404319185453,-0.1377908284992467,0.04415954415954416,0.014669421487603305,true
1005,0.1091753774680604,0.24107142857142855,0.6473963094149976,0.2605005818962003,0.09087096105137102,0.1325683670970774,0.27772267215052715,0.16666666666666666,0.03034330011074197,-0.31761414314637787,0.025252525252525252,0.03765227021040975,fake
1005,0.025131502045587374,0.22465935526753072,0.7827439065226354,0.25881380949241134,0.07922278839997637,0.09145101837478162,0.37512631711712713,0.5,0.03252224627224627,-0.2352620701699326,0.03431372549019608,0.02514124293785311,true
1006,0.02743163724472136,0.2765432098765432,0.7273906258393336,0.2869959319135667,0.0830633306521146,0.04211790261760148,0.23250091239119472,0.25,0.027867569650577222,-0.23508919843786943,0.040892193308550186,0.015970098538905877,fake
1006,0.015237408094550951,0.29752066115702475,0.7986708812346306,0.28690721533777785,0.09271106329535157,0.05596606738410796,0.21814226644048265,0.5,0.04071656559814455,-0.17295028266320994,0.061837455830388695,0.018686868686868686,true
1007,0.009643713600548132,0.22888540031397175,0.6189613744921267,0.27548718598298283,0.059503060645426015,0.05133882981992247,0.24151525552221104,0.5,0.03375248146837633,-0.21316892111770272,0.024539877300613498,0.011752786220871328,fake
1007,0.022638090676883785,0.24351961950059453,0.5158080905261541,0.3069213282214044,0.05608496783055179,0.03939617126508456,0.2619130636109009,0.5,0.02830862707701755,-0.20950621112947623,0.02619589977220957,0.01213982050070855,true
1008,0.03843306841203054,0.3318730917297225,0.9148906243254878,0.3362312130688007,0.10001487429130729,0.046824355249506816,0.33088862105451844,0.5,0.02810759965015284,-0.21908773136369905,0.035326086956521736,0.01818805765271105,fake
1008,0.03782437067236136,0.23286840509399637,0.4885688494549908,0.2570560072371121,0.07072210632010756,0.05953556164554242,0.28707791904268537,0.5,0.03104281739948577,-0.21938771213600688,0.027906976744186046,0.015419760137064534,true
1009,0.03214285714285714,0.17412935323383083,0.44721359549995854,0.22931009305031544,0.041911933865148986,0.06316821812951126,0.22531093624164458,0.5,0.0274290691119215,-0.18830349098876026,0.028225806451612902,0.01509433962264151,fake
1009,0.05787651046271735,0.20972423802612483,0.472077629883653,0.2777814521864202,0.06909215054499673,0.04908608573487732,0.2684668855125789,0.3333333333333333,0.017474136033458067,-0.1449390481592977,0.025390625,0.013906996957844416,true
101,0.03541884360849878,0.29685746352413017,0.7017726946635315,0.31002569872860825,0.07621443353208408,0.055404789299476155,0.2913569379439053,0.3333333333333333,0.033639760337366584,-0.14098855291931084,0.05056179775280899,0.01940755873340143,fake
101,0.021296296296296296,0.29227053140096615,0.6030226960753292,0.3168594265514552,0.07342728637353478,0.057562416806340395,0.2587888203267404,1.0,0.07426565079004102,-0.1384159427443379,0.08168316831683169,0.021379102679915687,true
1010,0.02128384960062342,0.2054442732408834,0.5948170476301529,0.22321547798669517,0.060984407707988735,0.13414785653248576,0.22709068944081198,0.5,0.04584656084656084,-0.17843609117577908,0.04296875,0.02598870056497175,fake
1010,0.015425888665325285,0.26543878656554715,0.7102024052614244,0.2770139976000822,0.07503226629371679,0.072251568156409,0.3284418980614551,0.3333333333333333,0.02035108024691358,-0.11342283990313343,0.035,0.020735524256651018,true
1011,0.2237898526129901,0.26724085272738374,0.4863092711294144,0.38421160517861286,0.08841222055466834,0.018400850302432832,0.17735166858963486,1.0,0.08254614169785199,-0.19910822918457627,0.07127132636213539,0.005148428086318326,fake
1011,0.20955901610043298,0.3225930904022302,0.5586302246325018,0.4866529924749701,0.08013593239124103,0.03173309374907547,0.13619622318086944,1.0,0.10558195880732345,-0.15583221656555016,0.09602478058853897,0.008474142345110087,true
1012,0.32356235997012694,0.3023255813953488,0.48793991560705374,0.3175298405056769,0.08702028549377358,0.04633600423119016,0.31272225356673156,0.5,0.03997224177027133,-0.2306746663945926,0.041666666666666664,0.016666666666666666,fake
1012,0.014818962299365433,0.37908232118758434,0.7857734115181877,0.3659355391265721,0.09639990431595727,0.041320713327977036,0.3232920439715001,0.5,0.044580990246312825,-0.27020091029008036,0.055776892430278883,0.020285087719298246,true
1013,0.03546626984126984,0.25520833333333337,0.6963106238227914,0.2599402418199916,0.06854664291789161,0.095432503105191,0.27458838882633274,0.5,0.03743261012491783,-0.1260479431469941,0.036231884057971016,0.024278846153846154,fake
1013,0.02912759306621199,0.24280613316530142,0.648010672232689,0.27307036011291086,0.0681830789231331,0.07436853578110345,0.26429921842034687,0.16666666666666666,0.017233560090702947,-0.1634736502198936,0.03424657534246575,0.022567287784679087,true
1014,0.051640285278159025,0.23629343629343627,0.6376560852856169,0.32151428054698633,0.058854162147207074,0.024157227398909024,0.2520327978302075,0.5,0.02249287108902493,-0.21306868765750103,0.01936108422071636,0.007038907038907039,fake
1014,0.01690951962691093,0.2391304347826087,0.5408660588546275,0.3219328550954073,0.05228433158970852,0.025806541857909704,0.21692822268045941,0.5,0.024144499315842928,-0.16641036241866033,0.024009603841536616,0.00743829946157916,true
1015,0.0638432364096081,0.20013614703880192,0.4855150076765708,0.23631039797816322,0.04962275924562813,0.06583205439891754,0.3015655031257614,0.5,0.022725932478254458,-0.2839624447489957,0.026515151515151516,0.013662474770998292,fake
1015,0.01932617600569915,0.2293906810035842,0.5847667616080597,0.23289781175891047,0.055246947697201766,0.06324726294883463,0.18740744542786725,0.5,0.03103403688510071,-0.22246316198328808,0.02710843373493976,0.020018302447952413,true
1016,0.047401299350324826,0.2369010300044783,0.5506257799637801,0.2677571141072973,0.05696608440166231,0.06943302714204769,0.19663031668512201,0.5,0.03600898942779285,-0.13964685138689584,0.03972602739726028,0.015546713822575891,fake
1016,0.028556593977154727,0.32926829268292684,0.6509979939123901,0.34954086140676266,0.09092452935180707,0.039799543665946,0.23701973235641985,0.5,0.04575551898920281,-0.2565875160129306,0.04791154791154791,0.018773360516479782,true
1017,0.03706065759637188,0.2822157434402332,0.6917666581162145,0.283396587727137,0.08961658090174392,0.0840367164516367,0.3092333799038043,0.3333333333333333,0.03540836940836941,-0.24766673876474865,0.03669724770642202,0.0326530612244898,fake
1017,0.02189163038219642,0.23415578132559264,0.5840865322483335,0.2697113205147609,0.0805049085051067,0.08772502477137253,0.32148781595032627,0.5,0.04195059056170168,-0.35777604469837454,0.050505050505050504,0.027952480782669462,true
1018,0.03571080817916261,0.26509250243427457,0.5477225575051669,0.27338187220918775,0.07459333237209298,0.06793960463650844,0.2978414502073854,0.5,0.019220208916900093,-0.31285159227630455,0.020618556701030927,0.02088607594936709,fake
1018,0.045769346582354715,0.22955523672883787,0.6688701356847091,0.23845034072625673,0.09904705746482542,0.07160668371908681,0.2671674408756955,0.5,0.03881239242685025,-0.31195585775646784,0.03816793893129771,0.018660005877167204,true
1019,0.08087759375594898,0.19972260748959778,0.4226249881609327,0.23082435585762803,0.057900647834483274,0.06247206632182113,0.26830909193007657,0.16666666666666666,0.018394510582010585,-0.21150123591721667,0.022813688212927757,0.015776699029126214,fake
1019,0.019811992593647628,0.22041603526656564,0.40824829046386313,0.28444309273092605,0.0627374757807565,0.046602906743990063,0.2916139401948949,0.5,0.02805543811671262,-0.21660725631921227,0.03333333333333333,0.013095238095238096,true
102,0.03444019748367574,0.21380666049953748,0.6259213281786491,0.21482020331122273,0.07502049200145149,0.060872571976801786,0.1960481252908847,0.5,0.029117000084742023,-0.33294290459902326,0.016587677725118485,0.01764843384759233,fake
102,0.03675178205253393,0.322663252240717,0.7062397357036713,0.2919944158912085,0.08139427086489981,0.06582186663584874,0.3335521670188315,0.5,0.03458639313902472,-0.24274771936729217,0.04830917874396135,0.023976023976023976,true
1020,0.3981834082958521,0.22421775223499363,0.5525346896285068,0.2721630731541168,0.07763484016491738,0.06208755010912423,0.2805790723461884,0.3333333333333333,0.01990630398870099,-0.1918795042595272,0.027559055118110236,0.013262599469496022,fake
1020,0.028887457044673538,0.302569137620684,0.674377381116656,0.321669618361677,0.07982561482456872,0.05440369003869259,0.2504455281982309,0.5,0.02799171316878399,-0.21357228566386535,0.03135313531353135,0.017988638754470862,true
1021,0.010466596895168323,0.24980962534267437,0.6654400534344129,0.31614829709577486,0.06320716567802066,0.03175832119921497,0.22560764356264587,0.5,0.020762531418304545,-0.1836411326698292,0.03223270440251572,0.009116336890085983,fake
1021,0.008072864321608041,0.2750943396226415,0.8236824530898396,0.34082497256143635,0.07654897149084841,0.02649623188806882,0.21636910072887092,0.5,0.038536512315250564,-0.17874453774058252,0.037420382165605094,0.009477611940298508,true
1022,0.021493020088525706,0.23871799594768833,0.6064784348631227,0.25884755101421475,0.060005106434260255,0.07960379240834112,0.25387358674885785,0.16666666666666666,0.017747903875354857,-0.17297731716855264,0.02512562814070352,0.017602996254681647,fake
1022,0.05027386541471049,0.27173913043478265,0.6619992585277449,0.2831441794277973,0.07323608800725048,0.06864475220318599,0.25844787477271286,0.3333333333333333,0.026319820165509128,-0.234422323907622,0.029787234042553193,0.02359208523592085,true
1023,0.02684973302822273,0.26521739130434785,0.5166792799139269,0.30385834597839867,0.06795047622175918,0.04773487447671996,0.2615485853594767,0.5,0.02080183797515921,-0.25317284102148924,0.028523489932885907,0.015142428785607197,fake
1023,0.010182910182910183,0.2892892892892893,0.6306271456779575,0.3062539317032236,0.0799145557187813,0.04271165121054132,0.2609003866915087,0.5,0.03891283154676011,-0.2753177655428909,0.05090909090909091,0.01657014157014157,true
1024,0.06885245901639345,0.2627154266498529,0.63500192298879,0.2655005799418351,0.07387017653392573,0.07992263934867062,0.3074180350020679,0.16666666666666666,0.016394403087951474,-0.19708073205137067,0.02336448598130841,0.025118984664198835,fake
1024,0.022653156300955046,0.23076923076923075,0.6030226853823194,0.25209189457891334,0.07434114637609318,0.10977360854008757,0.2662733717630051,0.5,0.07943460579824216,-0.31175342655481064,0.039568345323741004,0.02962962962962963,true
1025,0.05274822695035461,0.2604166666666667,0.6498364332886589,0.2789851916094744,0.09330318752107777,0.09969857586382831,0.4398386748080248,0.5,0.040732396854845844,-0.34472957906849366,0.0423728813559322,0.03273809523809524,fake
1025,0.05749128919860627,0.22039072039072038,0.7064090267209505,0.23218848789812582,0.08397344920120649,0.13173800639100802,0.24383736336905568,0.16666666666666666,0.017165005537098564,-0.2441889592294345,0.03289473684210526,0.036544850498338874,true
1026,0.011950098985960618,0.17574293661250184,0.5914084811057975,0.21303771488777265,0.05435266058218446,0.06300700237274938,0.2901685650895662,0.5,0.026673115289281176,-0.29681081629050543,0.025806451612903226,0.012094672088416223,fake
1026,0.03406199398565811,0.1992753623188406,0.5073310303831017,0.2616808128582657,0.052498851822091346,0.04404704301793789,0.2437248395265207,0.5,0.017206904551625043,-0.1788441863654632,0.02037617554858934,0.012930052403736614,true
1027,0.01639344262295082,0.2333654773384764,0.5855272451931529,0.26232009567563175,0.08058047419136834,0.07551496436185395,0.2275986440586311,0.5,0.03524441508312476,-0.21784293008259753,0.04887218045112782,0.02617662612374405,fake
1027,0.04098039215686274,0.25931372549019605,0.574037847881928,0.23230999545800105,0.059265304410944276,0.11048529451252513,0.23394699311979747,0.5,0.0366910866910867,-0.17099793277674052,0.046218487394957986,0.033182503770739065,true
1028,0.07418909592822637,0.23557422969187675,0.6388223665292879,0.25033616366428535,0.065279493824818,0.10429106673512473,0.20845823971791624,0.5,0.059641610345835684,-0.12684316776199847,0.06486486486486487,0.023541247484909458,fake
1028,0.035576923076923075,0.34201183431952664,0.6972769242735414,0.3175222303765852,0.09276853185916566,0.0688745588026229,0.2655951766930021,0.3333333333333333,0.03632284338025965,-0.18972116613192783,0.040372670807453416,0.02703962703962704,true
1029,0.03193473193473193,0.18568033273915627,0.5601120336112047,0.233426163763273,0.06323086154653051,0.10021956681022952,0.31328672340679803,0.25,0.01971473799832009,-0.20082064289513846,0.027777777777777776,0.02103120759837178,fake
1029,0.02882205513784461,0.32748538011695905,0.6573644635490777,0.3219723860580229,0.09134413518391896,0.06586714662903718,0.28867145036530584,0.5,0.06326834648335662,-0.2262213877845428,0.07307692307692308,0.03055051421657592,true
103,0.021430041152263372,0.21706688373355038,0.5586577334443246,0.23833649158535516,0.055078999263703944,0.08916127373379482,0.19628224086430016,0.25,0.025803916047818492,-0.13377308936791435,0.05,0.021529659741041856,fake
103,0.08742303837342497,0.2979381443298969,0.7552371547492228,0.3072848724938083,0.08230195748547128,0.06043010253295532,0.2824829209579615,0.5,0.05571595662545086,-0.20314432318695713,0.054502369668246446,0.017778245318746055,true
1030,0.05279034690799397,0.20192307692307693,0.6404447555639262,0.24579777923043827,0.07702783000252245,0.09399496177227612,0.21759260206893113,0.5,0.054756232586421254,-0.21743198260735408,0.040983606557377046,0.03011611030478955,fake
1030,0.027576197387518143,0.2248852626211117,0.6478946224969497,0.23532795221846828,0.05439296715345788,0.12423954837502617,0.1938422810731184,0.5,0.042475014697236926,-0.09215223725366793,0.04205607476635514,0.027603074772886094,true
1031,0.06885521885521886,0.2761363636363636,0.40000000000000946,0.2670355045569374,0.0722658339156747,0.09858851615677529,0.26661641316314694,0.16666666666666666,0.01158008658008658,-0.03126366585345465,0.01904761904761905,0.02792207792207792,fake
1031,0.04001122334455668,0.2,0.9957108530528054,0.2200388416776233,0.0741094231942969,0.1769163769898361,0.23835332072083185,0.5,0.03182397959183673,-0.23436730758552546,0.028,0.026298701298701297,true
1032,0.01971492039985191,0.1900337837837838,0.5821817364274597,0.21630375598543994,0.0624222982150909,0.09413218522928316,0.18793226162534335,0.5,0.02657575757575758,-0.2686433436677438,0.0273224043715847,0.02144144144144144,fake
1032,0.035348264115387405,0.3698630136986301,0.6307913055469356,0.3407110527703761,0.09607983713329873,0.05154104999938426,0.3423525474147852,0.3333333333333333,0.033738361455752756,-0.2368892533100593,0.04371584699453552,0.02499074416882636,true
1033,0.04068655574679671,0.1668956043956044,0.6255432422777321,0.20697743075957706,0.06422350899473751,0.08855462565657185,0.3605270951269575,0.5,0.014494949494949498,-0.2804155846769444,0.013245033112582781,0.016946778711484593,fake
1033,0.050712025316455696,0.19692622950819674,0.5736607164541035,0.21804965968124312,0.0548817990715074,0.11614220911903547,0.32365958481565316,0.2,0.03152464819131486,-0.19471045190055702,0.04411764705882353,0.019598765432098767,true
1034,0.04038050863909921,0.2664109121909633,0.7391640462217869,0.2796273333133081,0.07039673774109842,0.0539730706064973,0.3251851334970734,0.3333333333333333,0.021677710998099346,-0.2377177676438322,0.025210084033613446,0.016657148296211687,fake
1034,0.035676953016402564,0.3209893048128342,0.5345224838248486,0.38311635326334664,0.08910598246174224,0.03651552304268522,0.30523314637756127,0.5,0.05618703118703119,-0.2697896100926087,0.06060606060606061,0.017035217035217036,true
1035,0.02829547660648418,0.2517701525054466,0.6663113141444337,0.2718245282781628,0.0724332506829465,0.050281581832933984,0.29555701768411585,0.5,0.028777694797112268,-0.2733105441158447,0.03056768558951965,0.016371597182562345,fake
1035,0.02969348659003831,0.2944761000316556,0.3779644730118807,0.3232207494172886,0.06926836935887784,0.037828785722929824,0.2907895926200778,0.5,0.03627198342277243,-0.08495097854596129,0.050724637681159424,0.014051861509488629,true
1036,0.08524590163934426,0.31584699453551907,0.7161148740394326,0.2876440742576864,0.09667728880322979,0.08228686492560033,0.3103390192068314,0.3333333333333333,0.0268305171530978,-0.19952832613737218,0.03409090909090909,0.026705446853516657,fake
1036,0.05889669300556043,0.28108288770053474,0.6829225985950591,0.28906296379305463,0.07511417133437931,0.06758954765617554,0.2648985883993474,0.16666666666666666,0.02476601971486882,-0.16059022158870342,0.03680981595092025,0.023657289002557546,true
1037,0.013357311611833983,0.24376811594202896,0.6666666666666732,0.2813179137857327,0.06526737266646691,0.042848760813871484,0.2525276216666858,0.3333333333333333,0.024348659600458164,-0.2578950019940754,0.029336734693877552,0.013241580648524659,fake
1037,0.021746031746031746,0.29060822898032196,0.6333691206862531,0.33882565584787466,0.07465025373741238,0.035770423950975586,0.2710569421356542,0.5,0.040546480479951345,-0.24325191647275046,0.028205128205128206,0.014327657075748679,true
1038,0.04234972677595628,0.23578653644925007,0.5270462766947301,0.2621085010837401,0.06813272692579642,0.08987909521142112,0.26004005934698277,0.5,0.031411733427862465,-0.24094978847909806,0.03184713375796178,0.026441036488630356,fake
1038,0.051731601731601726,0.2980295566502463,0.7041906967725386,0.3035505651403867,0.10266405111280115,0.06461454767527831,0.2804076943979689,0.5,0.05694039724510639,-0.31187695904690993,0.05442176870748299,0.03195488721804511,true
1039,0.050410116199589884,0.23112073112073114,0.8164965856858447,0.25594453325598254,0.06803569017987647,0.07611828377715844,0.31828435631715035,0.5,0.04037952787952788,-0.2156132438185198,0.051181102362204724,0.01998001998001998,fake
1039,0.062243927421714966,0.20274831243972996,0.4292278252755166,0.20808348021864506,0.07194810602068118,0.13866791071552304,0.21339910669446369,0.25,0.017570473005255615,-0.22399908602804416,0.022388059701492536,0.02216538789428815,true
104,0.021243256349639326,0.31465721040189126,0.7911525660899379,0.39101983578642935,0.07428782817326841,0.019562047873912563,0.27877287749969326,0.5,0.03541264912050276,-0.24598624669374178,0.0333710407239819,0.008907320591417238,fake
104,0.03432707201807481,0.3116216938284798,0.5695397450794598,0.36113692920289553,0.06608407545828938,0.02442324527133501,0.20309766294301565,1.0,0.039985056207185635,-0.2121589044204044,0.052451539338654506,0.010972670871148029,true
1040,0.05069124423963134,0.25396825396825395,0.6175135279477236,0.2499668529233669,0.08536733614564315,0.10496079315106935,0.20694821416871018,0.5,0.024534406565656565,-0.16476600959385387,0.022727272727272728,0.024057539682539684,fake
1040,0.02688486265341905,0.30508474576271183,0.6764254468641215,0.28987455868928785,0.09339162492288161,0.07202713748790847,0.26275134913060855,0.5,0.05394230769230769,-0.189739529800647,0.05701754385964912,0.02768361581920904,true
1041,0.04563492063492063,0.18780048076923078,0.6099942813304186,0.21341508122376313,0.05421276576197672,0.1403491678377361,0.22310867738421927,0.5,0.023019758019758023,-0.20592101261616216,0.022388059701492536,0.023798076923076922,fake
1041,0.01388888888888889,0.28489159891598914,0.9993329567377613,0.3040581250984428,0.0929416704059742,0.06120049584643703,0.34589304102816054,0.5,0.036807552777271595,-0.3527092979285248,0.040983606557377046,0.021118721461187213,true
1042,0.03316326530612245,0.20930232558139533,0.6155870112510925,0.23930932241168185,0.0771478502095313,0.1150066642805624,0.1491838784110908,0.3333333333333333,0.03797210197210197,-0.35860973500855564,0.05172413793103448,0.030612244897959183,fake
1042,0.026420217209690896,0.1833616298811545,0.998584417867608,0.23586689305696887,0.06492978679111562,0.11163212047140948,0.24307822171723256,0.16666666666666666,0.021582201323580633,-0.08723407405174492,0.03225806451612903,0.024803387779794312,true
1043,0.015583989501312337,0.3309480042016807,0.806946584785929,0.3673014444075756,0.10463681772275459,0.03256528002976317,0.3957708310271661,0.5,0.0284112316548057,-0.3261466757026736,0.02952029520295203,0.013626453488372093,fake
1043,0.026257992771754238,0.3477522477522478,0.6167323136065782,0.372736151818743,0.08380398666753809,0.03769975115434867,0.28405367113045615,1.0,0.04880786057256645,-0.13740973398926098,0.05166051660516605,0.017035217035217036,true
1044,0.07290184921763869,0.17224880382775118,0.4781594327033955,0.21429808869490757,0.05939627221378649,0.2732076415413901,0.14327871768943037,0.25,0.023855773855773855,-0.022731330658198684,0.036231884057971016,0.037112010796221326,fake
1044,0.026262626262626262,0.2578947368421053,0.5880063709972889,0.2626855999177141,0.0974694935220268,0.09259441003274846,0.2944896239281687,0.16666666666666666,0.011904761904761906,-0.3827891739300947,0.013157894736842105,0.034782608695652174,true
1045,0.019298793175197667,0.2419753086419753,0.5254596421612681,0.25893424983176155,0.06817036645658825,0.06324640818732855,0.21748319637483163,0.5,0.03825675132135216,-0.2640148501574795,0.03943217665615142,0.020512820512820513,fake
1045,0.022301680599094396,0.31425619834710744,0.676123403782812,0.3301988584081453,0.08458444009737907,0.05713247341897937,0.26990389089145783,0.5,0.035002949609691185,-0.2180688015292188,0.03773584905660377,0.020045965270684373,true
1046,0.031416482707873436,0.20583017975402082,0.4170739527369898,0.2422027012666082,0.05399606756601471,0.04560450011743972,0.1808473396878829,0.5,0.01690586364235949,-0.12354686943071805,0.017241379310344827,0.011153712094806553,fake
1046,0.08543043214095847,0.2585034013605442,0.6521144686712195,0.25757238566908813,0.08863631478364703,0.04333584355347079,0.1648477392729209,0.5,0.031029176802237404,-0.19230216196521766,0.043617021276595745,0.015037593984962405,true
1047,0.0112854875683301,0.2336448598130841,0.45485882614734247,0.2657180659321787,0.06070197167155264,0.0522156454457031,0.24998941845195238,0.5,0.03992560937005382,-0.21630062996129906,0.025806451612903226,0.016268605053651783,fake
1047,0.030185185185185183,0.3477011494252874,0.7243945467063939,0.35627678782248257,0.08426829581515709,0.04129198197680953,0.2572025913882395,0.5,0.037141053421374144,-0.14290114670598622,0.054770318021201414,0.019702970297029703,true
1048,0.03208179093953817,0.20161290322580644,0.6999222911566647,0.22032201014006028,0.08018090499203813,0.11085755443720742,0.3350461359993976,0.08333333333333333,0.0047367094986142605,-0.24342320286505875,0.010526315789473684,0.022529441884280594,fake
1048,0.08035914702581369,0.2761363636363636,0.6644265304804283,0.2786484508269929,0.09671228550194101,0.08338048167787222,0.3686774052543612,0.3333333333333333,0.025692809174952033,-0.24656537703779693,0.0330188679245283,0.02922077922077922,true
1049,0.06096028154851684,0.30476588628762546,0.5177099867425666,0.2824051575853409,0.0727811770528568,0.10900882131383195,0.26553599915281045,0.16666666666666666,0.036021839795424705,-0.12608755594210339,0.050387596899224806,0.03374455732946299,fake
1049,0.06427154195011338,0.33061224489795915,0.6030227106800276,0.2762609937679753,0.0937654450793238,0.07699447504156097,0.2833268620150736,0.3333333333333333,0.040122414622414636,-0.3487130103833207,0.046511627906976744,0.035510204081632656,true
105,0.28589155825433693,0.3159097684587101,0.5795247213103983,0.474946293958636,0.07449961563623486,0.023557822521210612,0.15675608961426832,1.0,0.11632207856769201,-0.17676902879876386,0.08400214018191546,0.0064557210031347964,fake
105,0.22481491016087224,0.34890122493921183,0.5261855030584672,0.4438892709810312,0.07361701690373328,0.020740574047861247,0.15847477734683857,1.0,0.11366527531280941,-0.13411624140193715,0.10043668122270742,0.007149202588942002,true
1050,0.050724637681159424,0.2746495604656688,0.9829126011690509,0.2634172235527261,0.06727297957309765,0.1095928430086803,0.21254264643800916,0.25,0.018618088260945406,-0.1084010812056708,0.03125,0.02505175983436853,fake
1050,0.03224568746829021,0.2617159336697909,0.6033713968002734,0.255393155088731,0.06833150370147822,0.09584153217537594,0.21502083540674902,0.3333333333333333,0.024386611886611894,-0.16956680947252614,0.028846153846153848,0.024065161051462423,true
1051,0.08123903508771929,0.3019406392694064,0.7189947805647022,0.30897613972625637,0.10009834800017645,0.05266149190211181,0.39092620740586137,0.16666666666666666,0.021045094673839786,-0.29570372447548127,0.027196652719665274,0.017826460481099655,fake
1051,0.0447656328415136,0.24732563115104833,0.6093397441755121,0.2547648346779944,0.06370065494336596,0.09856810397209909,0.1352572284965023,0.5,0.04056381422424542,-0.23058438600740455,0.05313351498637602,0.0239494563620335,true
1052,0.0347985347985348,0.24888888888888888,0.6358995005762202,0.26816868247836695,0.06982740358718396,0.05066067011454738,0.25160716244132897,0.3333333333333333,0.014707644063914876,-0.199014594967277,0.021834061135371178,0.016352201257861635,fake
1052,0.03709194369571728,0.24836719883889694,0.3924737825267898,0.28934452138146605,0.06701968291127171,0.044630722450855004,0.24926965816847546,0.5,0.040765000152604675,-0.1782485477589419,0.04693877551020408,0.01604655263621936,true
1053,0.4377744550398608,0.33671545299452277,0.6295626439705606,0.4507956837589834,0.10604002979850266,0.019895761588182653,0.23543209979209115,0.5,0.05017366740614935,-0.19815289152224996,0.06798715203426124,0.007587321540809913,fake
1053,0.5391399171810785,0.3284437779235792,0.5043005697152252,0.40567258513871984,0.08637578848974546,0.022951821631713373,0.1997194966439996,0.5,0.05764555301661237,-0.19196882304672955,0.06814159292035399,0.009989179998454285,true
1054,0.06616963064295485,0.24479804161566707,0.64740289529694,0.25766002840009883,0.0604329385561893,0.06182460056972373,0.25771172484074834,0.25,0.0264975164569485,-0.2599286796509095,0.03587443946188341,0.020315423683507083,fake
