1 veja ver 0 VERB root
131 estaremos estar 73 VERB ccomp
132 juntos junto 131 ADJ xcomp
133 independente independente 131 ADV advmod
134 de de 135 ADP case
135 posicoes posicoes 133 NOUN nmod
136 alias alias 207 ADV advmod
137 nao nao 139 ADV advmod
138 so so 139 ADV advmod
139 eu eu 207 PRON nsubj
140 e e 141 CCONJ cc
141 ele ele 139 PRON conj
142 mas mas 144 CCONJ cc
143 todos todos 144 DET det
144 aqueles aqueles 139 PRON conj
145 que que 146 PRON nsubj
146 repudiam repudiar 144 VERB acl:relcl
147 esse esse 148 DET det
148 modelo modelo 146 NOUN obj
149 esquerdopata esquerdopata 148 ADJ amod
150 que que 151 PRON nsubj
151 destruiu destruir 148 VERB acl:relcl
152 o o 153 DET det
153 pais pais 151 NOUN obj
154 quem quem 157 PRON nsubj
155 pode pode 157 AUX aux
156 ser ser 157 AUX cop
157 vice vice 151 NOUN ccomp
158 tambem tambem 162 ADV advmod
159 pode pode 162 AUX aux
160 ser ser 162 AUX cop
161 o o 162 DET det
162 verso verso 225 NOUN ccomp
163 afirmou afirmar 18 VERB parataxis
164 o o 165 DET det
165 senador senador 234 NOUN nsubj
166 em em 167 ADP case
167 video video 234 NOUN nmod
168 postado postar 167 VERB acl
169 em em 171 ADP case
170 as o 171 DET det
171 redes rede 168 NOUN nmod
172 sociais social 171 ADJ amod
173 em em 174 ADP case
174 junho junho 168 PROPN nmod
175 a a 177 ADP case
176 o o 177 DET det
177 lado lado 168 NOUN nmod
178 de de 179 ADP case
179 malta malta 177 NOUN nmod
180 bolsonaro bolsonaro 105 NOUN appos
181 fez fazer 73 VERB parataxis
182 um um 183 DET det
183 afago afago 181 NOUN obj
184 a a 186 ADP case
185 o o 186 DET det
186 senador senador 181 NOUN iobj
187 magno magno 186 NOUN flat
188 voce voce 189 PRON nsubj
189 tem ter 73 VERB ccomp
190 muita muita 191 DET det
191 responsabilidade responsabilidade 189 NOUN obj
192 para para 189 ADP nmod
193 com com 194 ADP case
194 2018 2018 189 NUM nmod
195 porque porque 197 CCONJ mark
196 sempre sempre 197 ADV advmod
197 digo dizer 73 VERB advcl
198 se se 207 CCONJ mark
199 a o 200 DET det
200 gente gente 201 NOUN nsubj
201 quiser querer 197 VERB ccomp
202 mudar mudar 201 VERB xcomp
203 o o 204 DET det
204 brasil brasil 202 NOUN obj
205 tem ter 207 AUX aux
206 que que 207 CCONJ mark
207 ter ter 197 VERB ccomp
208 gente gente 207 NOUN obj
209 em em 212 ADP case
210 o o 212 DET det
211 nosso nosso 212 DET det:poss
212 perfil perfil 208 NOUN nmod
213 sentado sentar 144 VERB acl
214 naquela naquela 215 ADP case
215 cadeira cadeira 213 NOUN nmod
216 presidencial presidencial 215 ADJ amod
217 em em 219 ADP case
218 o o 219 DET det
219 ano ano 213 NOUN nmod
220 que que 221 PRON nsubj
221 vem vir 219 VERB acl:relcl
222 uma um 223 DET det
223 certeza certeza 221 NOUN nsubj
224 aqui aqui 225 ADV advmod
225 estaremos estar 230 VERB ccomp
226 de de 229 ADP case
227 o o 229 DET det
228 mesmo mesmo 229 ADJ amod
229 lado lado 225 NOUN nmod
230 disse dizer 73 VERB parataxis
231 bolsonaro bolsonaro 234 NOUN nsubj
232 magno magno 234 NOUN nsubj
233 malta malta 232 NOUN flat
234 rasgou rasgar 230 VERB ccomp
235 elogios elogio 234 NOUN obj
236 a a 238 ADP case
237 o o 238 DET det
238 colega colega 234 NOUN iobj
239 gosto gosto 238 NOUN appos
240 de de 242 ADP case
241 o o 242 DET det
242 jair jair 239 NOUN nmod
243 tenho ter 234 VERB ccomp
244 boa bom 245 ADJ amod
245 relacao relacao 243 NOUN obj
246 com com 247 ADP case
247 ele ele 245 PRON nmod
248 e e 251 CCONJ cc
249 um um 251 DET det
250 bom bom 251 ADJ amod
251 nome nome 245 NOUN conj
252 para para 253 ADP case
253 presidente presidente 251 NOUN nmod
254 se se 256 CCONJ mark
255 nao nao 256 ADV advmod
256 for for 243 VERB advcl
257 para para 260 ADP case
258 o o 260 DET det
259 2 2 260 NUM nummod
260 turno turno 256 NOUN nmod
261 e e 268 CCONJ cc
262 ele ele 181 PRON nsubj
263 quem quem 265 PRON nsubj
264 vai ir 265 AUX aux
265 definir definir 289 VERB conj
266 a o 267 DET det
267 disputa disputa 265 NOUN obj
268 afirmou afirmar 73 VERB conj
269 bolsonaro bolsonaro 268 NOUN nsubj
270 ja ja 271 ADV advmod
271 afirmou afirmar 73 VERB ccomp
272 que que 273 CCONJ mark
273 esta esta 271 PRON ccomp
274 99 99 273 NUM nmod
275 acertado acertado 273 ADJ xcomp
276 com com 278 ADP case
277 o o 278 DET det
278 partido partido 275 NOUN nmod
279 ecologico ecologico 278 ADJ amod
280 nacional nacional 278 ADJ amod
281 pen pen 243 X dep
282 a o 283 DET det
283 filiacao filiacao 243 NOUN nsubj
284 segundo segundo 286 ADP case
285 o o 286 DET det
286 proprio proprio 289 NOUN nmod
287 deve dever 289 AUX aux
288 ser ser 289 AUX aux:pass
289 anunciada anunciar 271 VERB ccomp
290 em em 291 ADP mark
291 breve breve 289 ADJ nmod
292 e e 295 CCONJ cc
293 um um 294 DET det
294 noivado noivado 295 NOUN conj
295 nota nota 289 NOUN nsubj:pass
296 10 10 295 NUM appos
297 estamos estar 299 AUX aux
298 inclusive inclusive 299 ADV advmod
299 estudando estudar 271 VERB conj
300 a o 301 DET det
301 mudanca mudanca 299 NOUN obj
302 de de 304 ADP case
303 o o 304 DET det
304 nome nome 301 NOUN nmod
305 de de 307 ADP case
306 o o 307 DET det
307 partido partido 304 NOUN nmod
308 quero querer 197 VERB ccomp
309 que que 321 CCONJ mark
310 o o 311 DET det
311 partido partido 321 NOUN nsubj
312 se se 314 PRON expl:pv
313 chame chamar 321 AUX aux
314 pab pab 146 NOUN obj
315 patria patria 314 NOUN flat
316 amada amado 314 ADJ amod
317 brasilem brasilar 314 VERB csubj
318 poucos poucos 319 DET det
319 dias dia 317 NOUN nmod
320 devemos dever 321 AUX aux
321 selar selar 308 VERB ccomp
322 esse esse 326 DET det
323 casamento casamento 321 NOUN obj
324 disse dizer 308 VERB ccomp
325 o o 326 DET det
326 deputado deputado 324 NOUN nsubj
