1 veja ver 0 VERB root
206 ultimo ultimo 207 ADJ amod
207 momento momento 199 NOUN nsubj:pass
208 de de 210 ADP case
209 o o 210 DET det
210 processo processo 207 NOUN nmod
211 agora agora 212 ADV advmod
212 cabe caber 84 VERB parataxis
213 a a 215 ADP case
214 o o 215 DET det
215 juiz juiz 212 NOUN iobj
216 sergio sergio 215 NOUN appos
217 moro moro 215 NOUN flat
218 redigir redigir 212 VERB csubj
219 e e 220 CCONJ cc
220 anunciar anunciar 218 VERB conj
221 seu seu 222 DET det:poss
222 veredito veredito 220 NOUN obj
223 por por 227 ADP case
224 o o 227 DET det
225 que que 227 PRON nsubj:pass
226 foi foi 227 AUX aux:pass
227 posto pôr 218 VERB advcl
228 neste neste 229 ADP case
229 embate embate 227 NOUN nmod
230 a o 231 DET det
231 liberdade liberdade 234 NOUN nsubj
232 de de 233 ADP case
233 lula lula 231 NOUN nmod
234 esta esta 212 VERB parataxis
235 com com 237 ADP case
236 os o 237 DET det
237 dias dia 234 NOUN nmod
238 contados contado 237 ADJ amod
