1 morre morrer 0 VERB root
176 em em 177 ADP case
177 licenca licenca 291 NOUN nmod
178 para para 179 ADP case
179 tratamento tratamento 177 NOUN nmod
180 psiquiatrico psiquiatrico 179 ADJ amod
181 internado internado 179 ADJ amod
182 em em 184 ADP case
183 o o 184 DET det
184 leito leito 181 NOUN nmod
185 613 613 184 NUM appos
186 de de 188 ADP case
187 a o 188 DET det
188 unidade unidade 184 NOUN nmod
189 semiintensiva semiintensivo 188 ADJ amod
190 de de 192 ADP case
191 o o 192 DET det
192 hospital hospital 188 NOUN nmod
193 quinta quinta 192 ADJ amod
194 dor dor 192 NOUN appos
195 my my 196 DET det
196 boy boy 175 NOUN nsubj
197 esta esta 22 VERB parataxis
198 entubado entubado 197 ADJ xcomp
199 se se 200 PRON obj
200 alimenta alimentar 210 VERB ccomp
201 por por 202 ADP case
202 sonda sonda 200 NOUN nmod
203 e e 205 CCONJ cc
204 nao nao 205 ADV advmod
205 expressa expressar 33 VERB conj
206 qualquer qualquer 207 DET det
207 reacao reacao 205 NOUN obj
208 um um 209 DET det
209 medico medico 210 NOUN nsubj
210 explicou explicar 22 VERB parataxis
211 que que 217 CCONJ mark
212 o o 213 DET det
213 cerebro cerebro 217 NOUN nsubj
214 de de 216 ADP case
215 o o 216 DET det
216 sonoplasta sonoplasta 213 NOUN nmod
217 parou parar 210 VERB ccomp
218 em em 220 ADP case
219 o o 220 DET det
220 tempo tempo 217 NOUN nmod
221 em em 222 ADP case
222 3 3 217 NUM nmod
223 de de 224 ADP case
224 julho julho 222 PROPN nmod
225 de de 226 ADP case
226 2012 2012 224 NUM nmod
227 quando quando 229 CCONJ mark
228 ele ele 229 PRON nsubj
229 tentou tentar 217 VERB advcl
230 suicidio suicidio 229 NOUN obj
231 ingerindo ingerir 229 VERB acl
232 um um 234 DET det
233 poderoso poderoso 234 ADJ amod
234 veneno veneno 231 NOUN obj
235 para para 236 ADP mark
236 matar matar 217 VERB advcl
237 ratos rato 236 NOUN obj
238 em em 239 ADP case
239 dia dia 33 NOUN nmod
240 4 4 239 NUM nmod
241 de de 242 ADP case
242 julho julho 240 PROPN nmod
243 de de 244 ADP case
244 2012 2012 242 NUM nmod
245 my my 246 DET det
246 boy boy 248 NOUN nsubj
247 havia haver 248 AUX aux
248 tentado tentar 259 VERB conj
249 suicidio suicidio 248 NOUN obj
250 por por 255 ADP case
251 causa causa 250 NOUN fixed
252 de de 250 ADP fixed
253 uma um 255 DET det
254 forte forte 255 ADJ amod
255 crise crise 248 NOUN nmod
256 de de 257 ADP case
257 depressao depressao 255 NOUN nmod
258 ele ele 259 PRON nsubj
259 deixou deixar 60 VERB conj
260 uma um 261 DET det
261 carta carta 259 NOUN obj
262 dizendo dizer 259 VERB acl
263 que que 265 CCONJ mark
264 nao nao 265 ADV advmod
265 suportava suportar 262 VERB ccomp
266 mais mais 267 ADV advmod
267 viver viver 265 VERB xcomp
268 em em 269 ADP case
269 crise crise 267 NOUN nmod
270 financeira financeiro 269 ADJ amod
271 e e 273 CCONJ cc
272 com com 273 ADP case
273 injusticas injusticas 269 NOUN conj
274 de de 276 ADP case
275 uma um 276 DET det
276 empresa empresa 273 NOUN nmod
277 para para 279 ADP case
278 a o 279 DET det
279 qual qual 280 PRON nmod
280 dedicou dedicar 276 VERB acl:relcl
281 metade metade 280 NOUN obj
282 de de 285 ADP case
283 a o 285 DET det
284 sua sua 285 DET det:poss
285 vida vida 281 NOUN nmod
286 a a 287 ADP case
287 tv tv 280 NOUN iobj
288 globo globo 287 NOUN flat
289 my my 290 DET det:poss
290 boy boy 291 NOUN nsubj
291 morreu morrer 262 VERB ccomp
292 em em 294 ADP case
293 a o 294 DET det
294 manha manha 291 NOUN nmod
295 de de 296 ADP mark
296 hoje hoje 294 ADV nmod
297 8 8 296 NUM nmod
298 as o 299 DET det
299 9h15 9h15 297 NUM nmod
300 em em 302 ADP case
301 um um 302 DET det
302 hospital hospital 291 NOUN nmod
303 em em 305 ADP case
304 o o 305 DET det
305 rio rio 302 NOUN nmod
306 de de 307 ADP case
307 janeiro janeiro 305 PROPN nmod
308 o o 309 DET det
309 dj dj 291 NOUN nsubj
310 que que 311 PRON nsubj
311 atuou atuar 309 VERB acl:relcl
312 por por 313 ADP case
313 anos ano 311 NOUN nmod
314 em em 316 ADP case
315 a o 316 DET det
316 globo globo 311 NOUN nmod
317 com com 318 ADP case
318 artistas artista 311 NOUN nmod
319 como como 320 ADP case
320 chacrinha chacrinha 318 NOUN nmod
321 e e 322 CCONJ cc
322 xuxa xuxa 320 NOUN conj
323 estava estar 309 VERB acl:relcl
324 internado internado 323 ADJ xcomp
325 ha ha 323 VERB advcl
326 cerca cerca 328 ADV advmod
327 de de 326 ADP case
328 quatro quatro 329 NUM nummod
329 anos ano 325 NOUN nmod
330 em em 331 ADP case
331 coma coma 325 NOUN nmod
332 induzido induzido 331 ADJ amod
333 my my 334 DET det
334 boy boy 335 NOUN nsubj
335 deixa deixar 291 VERB parataxis
336 uma um 337 DET det
337 filha filho 335 NOUN obj
