1 mais mais 2 ADV advmod
81 ministro ministro 79 NOUN obj
82 relator relator 81 NOUN flat
83 de de 85 ADP case
84 a o 85 DET det
85 lavajato lavajato 81 NOUN nmod
86 edson edson 81 NOUN appos
87 fachin fachin 86 NOUN flat
88 e e 90 CCONJ cc
89 o o 90 DET det
90 acusou acusar 308 VERB conj
91 de de 92 ADP mark
92 abrir abrir 90 VERB nmod
93 as o 94 DET det
94 delacoes delacoe 92 NOUN obj
95 de de 96 ADP case
96 joao joao 94 NOUN nmod
97 santana santana 96 NOUN flat
98 e e 99 CCONJ cc
99 monica monica 96 NOUN conj
100 moura mouro 99 NOUN flat
101 para para 103 ADP case
102 a o 103 DET det
103 imprensa imprensa 280 NOUN nmod
104 antes antes 107 ADV mark
105 sem sem 107 ADP mark
106 antes antes 107 ADV advmod
107 dar dar 280 VERB advcl
108 acesso acesso 107 NOUN obj
109 de de 111 ADP case
110 os o 111 DET det
111 documentos documento 108 NOUN nmod
112 a a 114 ADP case
113 seus seus 114 DET det:poss
114 advogados advogado 280 NOUN iobj
115 resumindo resumir 280 VERB acl
116 dilma dilma 115 NOUN obj
117 e e 118 CCONJ cc
118 honesta honesto 116 ADJ conj
119 ja ja 375 ADV advmod
120 edson edson 280 NOUN nsubj:pass
121 fachin fachin 120 NOUN flat
122 ministro ministro 375 NOUN nsubj:pass
123 de de 125 ADP case
124 o o 125 DET det
125 stf stf 122 NOUN nmod
126 e e 128 CCONJ cc
127 a o 128 DET det
128 policia policia 125 NOUN conj
129 federal federal 128 ADJ amod
130 sao sao 132 AUX cop
131 os o 132 DET det
132 bandidos bandido 280 NOUN conj
133 de de 135 ADP case
134 a o 135 DET det
135 historia historia 132 NOUN nmod
136 em em 138 ADP case
137 uma um 138 DET det
138 nota nota 208 NOUN nmod
139 divulgada divulgar 138 VERB acl
140 em em 143 ADP case
141 a o 143 DET det
142 ultima ultima 143 ADJ amod
143 sextafeira sextafeira 139 PROPN nmod
144 a o 145 DET det
145 senhora senhora 53 NOUN nsubj
146 que que 147 PRON nsubj
147 estoca estocar 145 NOUN acl:relcl
148 vento vento 147 NOUN flat
149 tambem tambem 150 ADV advmod
150 disse dizer 13 VERB parataxis
151 que que 155 CCONJ mark
152 todos todos 154 DET det
153 os o 154 DET det
154 delatores delator 155 NOUN nsubj
155 sao sao 150 VERB ccomp
156 mentirosos mentiroso 155 ADJ xcomp
157 abaixo abaixo 79 ADV advmod
158 a o 159 DET case
159 integra integra 79 NOUN nmod
160 de de 162 ADP case
161 a o 162 DET det
162 nota nota 159 NOUN nmod
163 1 1 162 NUM appos
164 infelizmente infelizmente 165 ADV advmod
165 chega chegar 208 VERB parataxis
166 tarde tarde 165 ADV advmod
167 a o 168 DET det
168 decisao decisao 165 NOUN nsubj
169 de de 171 ADP case
170 o o 171 DET det
171 relator relator 168 NOUN nmod
172 de de 174 ADP case
173 a o 174 DET det
174 lava lava 171 NOUN nmod
175 jato jato 174 ADJ amod
176 em em 179 ADP case
177 o o 179 DET det
178 supremo supremo 179 ADJ amod
179 tribunal tribunal 171 NOUN nmod
180 federal federal 179 ADJ amod
181 ministro ministro 208 NOUN appos
182 edson edson 181 NOUN appos
183 fachin fachin 182 ADJ flat
184 suspendendo suspender 208 VERB acl
185 o o 186 DET det
186 sigilo sigilo 184 NOUN obj
187 de de 189 ADP case
188 os o 189 DET det
189 depoimentos depoimento 186 NOUN nmod
190 de de 191 ADP case
191 joao joao 189 NOUN nmod
192 santana santana 191 NOUN flat
193 e e 194 CCONJ cc
194 monica monica 191 NOUN conj
195 moura mouro 194 NOUN flat
196 2 2 208 NUM parataxis
197 ha ha 280 VERB advcl
198 semanas semana 197 NOUN nmod
199 a o 200 DET det
200 defesa defesa 208 NOUN nsubj
201 de de 203 ADP case
202 a o 203 DET det
203 presidenta presidenta 200 NOUN nmod
204 eleita eleito 203 ADJ amod
205 dilma dilma 200 NOUN appos
206 rousseff rousseff 205 NOUN flat
207 havia haver 208 AUX aux
208 feito feito 150 VERB conj
209 tal tal 210 DET det
210 pedido pedido 208 NOUN obj
211 a a 213 ADP case
212 o o 213 DET det
213 tribunal tribunal 208 NOUN iobj
214 superior superior 213 ADJ amod
215 eleitoral eleitoral 213 ADJ amod
216 a a 219 ADP mark
217 fim fim 216 NOUN fixed
218 de de 216 ADP fixed
219 apresentar apresentar 208 VERB advcl
220 suas suas 221 DET det:poss
221 alegacoes alegacoe 280 NOUN nsubj:pass
222 finais final 221 ADJ amod
223 a a 225 ADP case
224 o o 225 DET det
225 relator relator 184 NOUN iobj
226 de de 228 ADP case
227 o o 228 DET det
228 caso caso 225 NOUN nmod
229 de de 231 ADP case
230 as o 231 DET det
231 contas conta 228 NOUN nmod
232 de de 233 ADP case
233 campanha campanha 231 NOUN nmod
234 ministro ministro 228 NOUN appos
235 herman herman 234 NOUN appos
236 benjamin benjamin 235 PROPN flat
237 3 3 241 NUM nummod
238 a o 239 DET det
239 defesa defesa 241 NOUN nsubj:pass
240 foi foi 241 AUX aux:pass
241 prejudicada prejudicar 150 VERB ccomp
242 por por 244 ADP case
243 a o 244 DET det
244 negativa negativa 241 NOUN nmod
245 de de 247 ADP case
246 o o 247 DET det
247 relator relator 244 NOUN nmod
248 nao nao 249 ADV advmod
249 foi foi 62 VERB ccomp
250 possivel possivel 249 ADJ xcomp
251 cotejar cotejar 249 VERB csubj
252 os o 253 DET det
253 depoimentos depoimento 251 NOUN obj
254 prestados prestar 253 VERB acl
255 por por 257 ADP case
256 o o 257 DET det
257 casal casal 254 NOUN nmod
258 a a 259 ADP case
259 justica justica 254 NOUN nmod
260 eleitoral eleitoral 259 ADJ amod
261 e e 264 CCONJ cc
262 em em 264 ADP case
263 a o 264 DET det
264 lava lava 259 NOUN conj
265 jato jato 264 ADJ amod
266 4 4 273 NUM nsubj:pass
267 as o 268 DET det
268 contradicoes contradicoes 273 NOUN nsubj:pass
269 e e 271 CCONJ cc
270 falsos falso 271 ADJ amod
271 testemunhos testemunho 268 NOUN conj
272 foram foram 273 AUX aux:pass
273 vislumbrados vislumbrar 150 VERB conj
274 apesar apesar 280 ADV nmod
275 disso disso 216 X fixed
276 por por 280 ADP case
277 o o 280 DET det
278 que que 216 PRON fixed
279 foi foi 280 AUX aux:pass
280 divulgado divulgar 273 VERB advcl
281 amplamente amplamente 280 ADV advmod
282 por por 284 ADP case
283 a o 284 DET det
284 imprensa imprensa 280 NOUN nmod
285 em em 288 ADP case
286 a o 288 DET det
287 velha velho 288 ADJ amod
288 estrategia estrategia 280 NOUN nmod
289 de de 291 ADP case
290 o o 291 DET det
291 vazamento vazamento 288 NOUN nmod
292 seletivo seletivo 291 ADJ amod
293 de de 295 ADP case
294 os o 295 DET det
295 depoimentos depoimento 291 NOUN nmod
296 uma um 297 DET det
297 rotina rotina 291 NOUN appos
298 em em 301 ADP case
299 os o 301 DET det
300 ultimos ultimo 301 ADJ amod
301 tempos tempo 297 NOUN nmod
302 5 5 308 NUM nmod
303 agora agora 308 ADV advmod
304 mesmo mesmo 306 ADV advmod
305 os o 306 DET det
306 depoimentos depoimento 308 NOUN nsubj:pass
307 sao sao 308 AUX aux:pass
308 entregues entregar 150 VERB ccomp
309 a a 310 ADP case
310 imprensa imprensa 308 NOUN iobj
311 mas mas 313 CCONJ cc
312 nao nao 313 ADV advmod
313 repassados repassar 308 VERB conj
314 oficialmente oficialmente 313 ADV advmod
315 a o 316 DET det
316 defesa defesa 313 NOUN nsubj:pass
317 de de 319 ADP case
318 a o 319 DET det
319 presidente presidente 316 NOUN nmod
320 eleita eleito 319 ADJ amod
321 6 6 322 NUM appos
322 dilma dilma 308 NOUN nsubj:pass
323 rousseff rousseff 322 NOUN flat
324 contudo contudo 325 ADV advmod
325 reitera reiterar 308 VERB conj
326 o o 325 PRON obj
327 que que 328 PRON obj
328 apontou apontar 326 VERB acl:relcl
329 antes antes 71 ADV advmod
330 joao joao 71 NOUN nsubj
331 santana santana 330 NOUN flat
332 e e 333 CCONJ cc
333 monica monica 330 NOUN conj
334 moura mouro 333 ADJ amod
335 prestaram prestar 62 VERB ccomp
336 falso falso 337 ADJ amod
337 testemunho testemunho 335 NOUN obj
338 e e 339 CCONJ cc
339 faltaram faltar 308 VERB conj
340 com com 342 ADP case
341 a o 342 DET det
342 verdade verdade 339 NOUN nmod
343 em em 345 ADP case
344 seus seus 345 DET det:poss
345 depoimentos depoimento 342 NOUN nmod
346 provavelmente provavelmente 347 ADV advmod
347 pressionados pressionar 345 VERB acl
348 por por 350 ADP case
349 as o 350 DET det
350 ameacas ameaca 347 NOUN nmod
351 de de 353 ADP case
352 os o 353 DET det
353 investigadores investigador 350 NOUN nmod
354 7 7 273 NUM nsubj:pass
355 apesar apesar 357 ADV case
356 de de 355 ADP fixed
357 tudo tudo 361 PRON nmod
358 a o 359 DET det
359 presidente presidente 361 NOUN nsubj
360 eleita eleito 359 ADJ amod
361 acredita acreditar 273 VERB advcl
362 em em 364 ADP case
363 a o 364 DET det
364 justica justica 361 NOUN nmod
365 e e 366 CCONJ cc
366 sabe saber 361 VERB conj
367 que que 370 CCONJ mark
368 a o 369 DET det
369 verdade verdade 370 NOUN nsubj
370 vira vira 366 VERB ccomp
371 a a 372 ADP case
372 tona tona 370 NOUN nmod
373 e e 375 CCONJ cc
374 sera sera 375 AUX aux:pass
375 restabelecida restabelecer 280 VERB conj
