1 urgente urgente 2 ADJ amod
135 apartamentos apartamento 133 NOUN obj
136 a o 137 DET det
137 revista revista 47 NOUN nsubj:pass
138 veja veja 137 ADJ appos
139 tambem tambem 140 ADV advmod
140 revelou revelar 3 VERB conj
141 que que 224 CCONJ mark
142 depois depois 145 ADV case
143 de de 142 ADP fixed
144 um um 145 DET det
145 pedido pedido 224 NOUN nmod
146 feito feito 145 VERB acl
147 por por 148 ADP case
148 lula lula 146 NOUN nmod
149 a a 151 ADP case
150 o o 151 DET det
151 presidente presidente 146 NOUN nmod
152 de de 154 ADP case
153 a o 154 DET det
154 oas oas 151 NOUN nmod
155 leo leo 146 NOUN nsubj:pass
156 pinheiro pinheiro 155 NOUN flat
157 seu seu 158 DET det:poss
158 amigo amigo 146 NOUN obj
159 intimo intimo 158 ADJ amod
160 de de 162 ADP case
161 o o 162 DET det
162 expresidente expresidente 158 NOUN nmod
163 e e 164 CCONJ cc
164 condenado condenar 146 VERB conj
165 a a 167 ADP case
166 dezesseis dezesseis 167 NUM nummod
167 anos ano 164 NOUN nmod
168 de de 169 ADP case
169 prisao prisao 167 NOUN nmod
170 em em 172 ADP case
171 o o 172 DET det
172 petrolao petrolao 164 NOUN nmod
173 a o 174 DET det
174 empreiteira empreiteiro 175 NOUN nsubj
175 assumiu assumir 47 VERB advcl
176 a o 177 DET det
177 construcao construcao 175 NOUN obj
178 de de 180 ADP case
179 varios varios 180 DET det
180 predios predio 177 NOUN nmod
181 de de 183 ADP case
182 a o 183 DET det
183 cooperativa cooperativa 180 NOUN nmod
184 a o 249 DET det
185 oas oas 186 PROPN nsubj
186 assumiu assumir 47 VERB conj
187 tambem tambem 186 ADV advmod
188 a o 189 DET det
189 reforma reforma 186 NOUN obj
190 de de 192 ADP case
191 o o 192 DET det
192 triplex triplex 189 NOUN nmod
193 de de 195 ADP case
194 297 297 195 NUM nummod
195 metros metro 192 NOUN nmod
196 quadrados quadrado 195 ADJ amod
197 em em 199 ADP case
198 o o 199 DET det
199 edificio edificio 146 NOUN nmod
200 solaris solaris 199 ADJ amod
201 de de 202 ADP case
202 frente frente 199 NOUN nmod
203 para para 205 ADP case
204 o o 205 DET det
205 mar mar 202 NOUN nmod
206 de de 208 ADP case
207 o o 208 DET det
208 guaruja guaruja 36 NOUN nmod
209 pertencente pertencente 208 ADJ amod
210 a a 212 ADP case
211 o o 212 DET det
212 expresidente expresidente 209 NOUN nmod
213 lula lula 212 PROPN appos
214 e e 217 CCONJ cc
215 a o 217 DET det
216 sua sua 217 DET det:poss
217 esposa esposo 212 NOUN conj
218 marisa marisa 217 ADJ appos
219 leticia leticia 218 ADJ flat
220 a o 221 DET det
221 caso caso 186 NOUN nsubj
222 foi foi 224 AUX aux:pass
223 criteriosamente criteriosamente 224 ADV advmod
224 apurado apurar 140 VERB ccomp
225 por por 227 ADP case
226 os o 227 DET det
227 promotores promotor 224 NOUN nmod
228 de de 230 ADP case
229 o o 230 DET det
230 ministerio ministerio 227 NOUN nmod
231 publico publico 230 ADJ amod
232 de de 233 ADP case
233 sao sao 230 NOUN nmod
234 paulo paulo 233 ADJ amod
235 que que 236 PRON nsubj
236 trabalham trabalhar 227 VERB acl:relcl
237 a a 240 ADP case
238 a o 240 DET det
239 poucos poucos 240 DET det
240 metros metro 236 NOUN nmod
241 de de 243 ADP case
242 a o 243 DET det
243 sede sede 240 NOUN nmod
244 de de 246 ADP case
245 o o 246 DET det
246 instituto instituto 243 NOUN nmod
247 lula lula 246 ADJ flat
248 a o 249 DET det
249 reportagem reportagem 186 NOUN nsubj
250 cita citar 140 VERB parataxis
251 ainda ainda 250 ADV advmod
252 que que 323 CCONJ mark
253 durante durante 255 ADP case
254 seis seis 255 NUM nummod
255 meses mês 186 NOUN nmod
256 os o 257 DET det
257 promotores promotor 323 NOUN nsubj
258 se se 259 PRON obj
259 dedicaram dedicar 250 VERB ccomp
260 a a 261 ADP mark
261 esquadrinhar esquadrinhar 60 VERB nmod
262 a o 263 DET det
263 relacao relacao 261 NOUN obj
264 entre entre 266 ADP case
265 a o 266 DET det
266 oas oas 263 NOUN nmod
267 e e 269 CCONJ cc
268 o o 269 DET det
269 patrimonio patrimonio 266 NOUN conj
270 imobiliario imobiliario 269 ADJ amod
271 de de 273 ADP case
272 os o 273 DET det
273 chefes chefe 243 NOUN nmod
274 petistas petista 273 ADJ amod
275 a o 276 DET det
276 conclusao conclusao 186 NOUN nsubj
277 foi foi 250 VERB ccomp
278 de de 323 ADP mark
279 que que 323 CCONJ mark
280 o o 281 DET det
281 triplex triplex 323 NOUN nsubj
282 em em 284 ADP case
283 o o 284 DET det
284 guaruja guaruja 281 NOUN nmod
285 e e 287 CCONJ cc
286 a o 287 DET det
287 evidencia evidencia 227 NOUN acl:relcl
288 material material 287 ADJ amod
289 mais mais 290 ADV advmod
290 visivel visivel 287 ADJ amod
291 de de 294 ADP case
292 a o 294 DET det
293 rentavel rentavel 294 ADJ amod
294 parceria parceria 189 NOUN nmod
295 de de 296 ADP case
296 lula lula 294 NOUN nmod
297 com com 299 ADP case
298 os o 299 DET det
299 empresarios empresario 294 NOUN nmod
300 corruptores corruptor 299 ADJ amod
301 que que 303 PRON nsubj
302 hoje hoje 303 ADV advmod
303 respondem responder 227 VERB acl:relcl
304 por por 306 ADP case
305 seus seus 306 DET det:poss
306 crimes crime 303 NOUN nmod
307 diante diante 323 ADV advmod
308 de de 310 ADP case
309 o o 310 DET det
310 juiz juiz 307 NOUN nmod
311 sergio sergio 310 NOUN appos
312 moro moro 311 NOUN flat
313 responsavel responsavel 310 ADJ amod
314 por por 316 ADP case
315 as o 316 DET det
316 apuracoes apuracoe 313 NOUN nmod
317 de de 319 ADP case
318 a o 319 DET det
319 operacao operacao 316 NOUN nmod
320 lavajato lavajato 319 NOUN flat
321 os o 322 DET det
322 promotores promotor 323 NOUN nsubj
323 ouviram ouvir 250 VERB ccomp
324 testemunhas testemunha 323 NOUN obj
325 e e 326 CCONJ cc
326 obtiveram obter 323 VERB conj
327 recibos recibo 326 NOUN obj
328 e e 329 CCONJ cc
329 contratos contrato 327 NOUN conj
330 que que 331 PRON nsubj
331 colocam colocar 327 VERB acl:relcl
332 o o 333 DET det
333 expresidente expresidente 331 NOUN obj
334 em em 336 ADP case
335 a o 336 DET det
336 posicao posicao 331 NOUN nmod
337 de de 340 ADP mark
338 ter ter 340 AUX aux
339 de de 340 ADP mark
340 explicar explicar 336 VERB nmod
341 em em 343 ADP case
342 a o 343 DET det
343 justica justica 340 NOUN nmod
344 as o 345 DET det
345 razoes razoe 340 NOUN obj
346 por por 348 ADP case
347 as o 348 DET det
348 quais quais 349 PRON nmod
349 tentou tentar 345 VERB acl:relcl
350 de de 353 ADP case
351 todas todas 353 DET det
352 as o 353 DET det
353 maneiras maneira 349 NOUN nmod
354 negar negar 349 VERB ccomp
355 ser ser 357 AUX cop
356 o o 357 DET det
357 dono dono 354 NOUN xcomp
358 de de 360 ADP case
359 o o 360 DET det
360 triplex triplex 357 NOUN nmod
