1 mais mais 2 ADV advmod
146 o o 147 DET det
147 mesmo mesmo 149 PRON nsubj
148 nao nao 149 ADV advmod
149 compareceu comparecer 137 VERB conj
150 a a 152 ADP case
151 o o 152 DET det
152 encontro encontro 149 NOUN nmod
153 a o 154 DET det
154 delacao delacao 58 NOUN nsubj:pass
155 narra narrar 4 VERB conj
156 que que 159 CCONJ mark
157 michel michel 158 DET det
158 temer temer 159 NOUN nsubj
159 pediu pedir 155 VERB ccomp
160 apoio apoio 159 NOUN obj
161 financeiro financeiro 160 ADJ amod
162 para para 163 ADP case
163 marcelo marcelo 159 NOUN nmod
164 odebrecht odebrecht 163 PROPN flat
165 o o 166 DET det
166 apoio apoio 250 NOUN nsubj:pass
167 para para 169 ADP case
168 o o 169 DET det
169 pmdb pmdb 166 NOUN nmod
170 foi foi 171 AUX aux:pass
171 dado dar 24 VERB parataxis
172 marcelo marcelo 171 PROPN nsubj:pass
173 odebrecht odebrecht 172 PROPN flat
174 doou doar 24 VERB parataxis
175 r r 174 NOUN obj
176 10 10 177 NUM nummod
177 milhoes milhoes 175 NUM nummod
178 em em 179 ADP case
179 dinheiro dinheiro 174 NOUN nmod
180 vivo vivo 179 ADJ amod
181 r r 184 CCONJ cc
182 4 4 183 NUM nummod
183 milhoes milhoes 184 NUM nsubj
184 foram foram 24 VERB conj
185 para para 186 ADP case
186 eliseu eliseu 184 NOUN nmod
187 padilha padilha 186 NOUN flat
188 e e 189 CCONJ cc
189 r r 186 NOUN conj
190 6 6 191 NUM nummod
191 milhoes milhoes 189 NUM nummod
192 para para 193 ADP case
193 paulo paulo 189 NOUN nmod
194 skaf skaf 193 NOUN flat
195 segundo segundo 197 ADP case
196 a o 197 DET det
197 veja veja 202 NOUN nmod
198 temer temer 202 NOUN nsubj
199 padilha padilha 202 NOUN nsubj
200 e e 201 CCONJ cc
201 skaf skaf 199 NOUN conj
202 negaram negar 4 VERB conj
203 ter ter 204 AUX aux
204 recebido receber 202 VERB xcomp
205 a o 206 DET det
206 bolada bolada 204 NOUN obj
207 o o 204 PRON obj
208 que que 210 PRON nsubj
209 nao nao 210 ADV advmod
210 bate bater 207 VERB acl:relcl
211 e e 223 CCONJ cc
212 que que 223 CCONJ mark
213 os o 217 DET det
214 10 10 215 NUM nummod
215 milhoes milhoes 217 NUM nummod
216 de de 217 ADP case
217 reais real 223 NOUN nsubj
218 em em 219 ADP case
219 especie especie 217 NOUN nmod
220 a a 222 ADP case
221 o o 222 DET det
222 pmdb pmdb 219 NOUN nmod
223 apareceram aparecer 58 VERB conj
224 em em 226 ADP case
225 a o 226 DET det
226 contabilidade contabilidade 223 NOUN nmod
227 clandestina clandestino 226 ADJ amod
228 de de 230 ADP case
229 a o 230 DET det
230 odebrecht odebrecht 226 PROPN nmod
231 e e 223 CCONJ cc
232 tudo tudo 233 DET det
233 dinheiro dinheiro 223 NOUN nsubj
234 roubado roubar 233 VERB acl
235 de de 237 ADP case
236 os o 237 DET det
237 cofres cofre 234 NOUN nmod
238 publicos publico 237 ADJ amod
239 a o 240 DET det
240 assessoria assessoria 223 NOUN nsubj
241 de de 243 ADP case
242 o o 243 DET det
243 presidente presidente 240 NOUN nmod
244 interino interino 243 ADJ amod
245 disse dizer 58 VERB conj
246 que que 250 CCONJ mark
247 o o 248 DET det
248 dinheiro dinheiro 250 NOUN nsubj:pass
249 foi foi 250 AUX aux:pass
250 recebido receber 245 VERB ccomp
251 em em 253 ADP case
252 absoluto absoluto 253 ADJ amod
253 acordo acordo 250 NOUN nmod
254 com com 256 ADP case
255 a o 256 DET det
256 legislacao legislacao 253 NOUN nmod
257 eleitoral eleitoral 256 ADJ amod
258 em em 259 ADP case
259 vigor vigor 256 NOUN nmod
260 e e 262 CCONJ cc
261 depois depois 262 ADV advmod
262 declarado declarar 250 VERB conj
263 a a 265 ADP case
264 o o 265 DET det
265 tribunal tribunal 262 NOUN nmod
266 superior superior 265 ADJ amod
267 eleitoral eleitoral 265 ADJ amod
268 o o 269 DET det
269 site site 272 NOUN nsubj
270 antagonista antagonista 269 ADJ amod
271 tambem tambem 272 ADV advmod
272 noticiou noticiar 245 VERB conj
273 o o 274 DET det
274 fato fato 272 NOUN obj
