1 apos apos 3 ADP case
93 de de 94 ADP case
94 monitoramento monitoramento 91 NOUN nmod
95 de de 96 ADP case
96 meteoros meteoro 94 NOUN nmod
97 a o 98 DET det
98 lua lua 99 NOUN nsubj
99 caiu cair 111 VERB ccomp
100 de de 102 ADP case
101 o o 102 DET det
102 ceu ceu 99 NOUN nmod
103 carlos carlo 99 NOUN nsubj
104 augusto augusto 103 NOUN appos
105 di di 106 ADP case
106 pietro pietro 104 NOUN nmod
107 especialista especialista 103 ADJ appos
108 de de 110 ADP case
109 a o 110 DET det
110 bramon bramon 107 NOUN nmod
111 disse dizer 7 VERB parataxis
112 que que 115 CCONJ mark
113 o o 114 DET det
114 meteoro meteoro 115 NOUN nsubj
115 atingiu atingir 111 VERB ccomp
116 a o 117 DET det
117 magnitude magnitude 115 NOUN obj
118 de de 119 ADP case
119 132 132 117 NUM nmod
120 o o 121 DET det
121 que que 122 PRON nsubj
122 faz fazer 115 VERB parataxis
123 de de 125 ADP case
124 o o 125 DET det
125 bolido bolido 122 NOUN nmod
126 de de 127 ADP case
127 varginha varginha 125 NOUN nmod
128 o o 129 DET det
129 objeto objeto 122 NOUN obj
130 mais mais 131 ADV advmod
131 brilhante brilhante 129 ADJ amod
132 ja ja 133 ADV advmod
133 capturado capturar 129 VERB acl
134 por por 136 ADP case
135 a o 136 DET det
136 rede rede 133 NOUN nmod
137 desde desde 141 ADP mark
138 que que 137 CCONJ fixed
139 os o 140 DET det
140 registros registro 141 NOUN nsubj
141 comecaram comecar 28 VERB advcl
142 o o 143 DET det
143 objeto objeto 141 NOUN nsubj
144 foi foi 28 VERB advcl
145 em em 146 ADP case
146 direcao direcao 144 NOUN nmod
147 a a 148 ADP case
148 regiao regiao 146 NOUN nmod
149 de de 150 ADP case
150 varginha varginha 148 NOUN nmod
151 com com 153 ADP case
152 um um 153 DET det
153 angulo angulo 146 NOUN nmod
154 de de 155 ADP case
155 queda queda 153 NOUN nmod
156 de de 157 ADP case
157 97 97 153 NUM nmod
158 e e 160 CCONJ cc
159 praticamente praticamente 160 ADV advmod
160 seguiu seguir 144 VERB conj
161 reto reto 160 ADV advmod
162 em em 163 ADP case
163 direcao direcao 160 NOUN nmod
164 a a 166 ADP case
165 o o 166 DET det
166 solo solo 163 NOUN nmod
167 de de 169 ADP case
168 a o 169 DET det
169 regiao regiao 166 NOUN nmod
170 e e 180 CCONJ cc
171 como como 176 CCONJ mark
172 se se 176 CCONJ mark
173 a o 174 DET det
174 lua lua 176 NOUN nsubj
175 tivesse ter 176 AUX aux
176 despencado despencar 69 VERB advcl
177 de de 179 ADP case
178 o o 179 DET det
179 ceu ceu 176 NOUN nmod
180 completou completar 50 VERB conj
181 para para 183 ADP mark
182 se se 183 PART expl:pv
183 ter ter 180 VERB nmod
184 ideia ideia 183 NOUN obj
185 de de 187 ADP case
186 o o 187 DET det
187 brilho brilho 184 NOUN nmod
188 em em 190 ADP case
189 a o 190 DET det
190 cidade cidade 184 NOUN nmod
191 de de 192 ADP case
192 oliveira oliveira 190 NOUN nmod
193 mg mg 192 ADJ amod
194 onde onde 199 ADV advmod
195 o o 196 DET det
196 observatorio observatorio 199 NOUN nsubj
197 sonear sonear 196 ADJ appos
198 tambem tambem 199 ADV advmod
199 mantem mantar 190 VERB acl:relcl
200 cameras camera 199 NOUN obj
201 de de 202 ADP case
202 monitoramento monitoramento 200 NOUN nmod
203 de de 205 ADP case
204 o o 205 DET det
205 ceu ceu 202 NOUN nmod
206 o o 207 DET det
207 brilho brilho 208 NOUN nsubj
208 foi foi 111 VERB ccomp
209 tao tao 210 ADV advmod
210 forte forte 208 ADJ xcomp
211 que que 212 CCONJ mark
212 produziu produzir 208 VERB advcl
213 sombra sombra 212 NOUN obj
214 em em 216 ADP case
215 o o 216 DET det
216 chao chao 212 NOUN nmod
217 confira conferir 111 VERB ccomp
218 em em 220 ADP case
219 o o 220 DET det
220 video video 217 NOUN nmod
221 abaixo abaixo 217 ADV advmod
