# generator = UDPipe 2, https://lindat.mff.cuni.cz/services/udpipe
# udpipe_model = portuguese-gsd-ud-2.10-220711
# udpipe_model_licence = CC BY-NC-SA
# newdoc
# newpar
# sent_id = 1
# text = no sul do pais manifestantes e policiais comecam a se entender manifestantes do sul nos enviaram um video mostrando os reais motivos da greve um dos lideres da paralisacao conversava com oficiais da prf e argumentava que precisa do apoio de todos nesse momento a gente sempre apoia as greves dos policiais correios dos bancos etc agora precisamos do apoio de voces chegou um momento que nao tem mais como disse o caminhoneiro a presidente disse que nao precisa de caminhao para o brasil rodar sera que ela vai mandar buscar a picanha que ela come de aviao assista
1-2	no	_	_	_	_	_	_	_	TokenRange=0:2
18-19	nos	_	_	_	_	_	_	_	TokenRange=84:87
18	em	em	ADP	ADP	_	20	case	_	_
19	os	o	PRON	PRON	Definite=Def|Gender=Masc|Number=Plur|PronType=Art	20	det	_	_
20	enviaram	enviar	VERB	VERB	_	13	advcl	_	TokenRange=88:96
21	um	um	DET	DET	_	22	det	_	TokenRange=97:99
22	video	video	NOUN	NOUN	_	20	obj	_	TokenRange=100:105
23	mostrando	mostrar	VERB	VERB	_	22	acl	_	TokenRange=106:115
24	os	o	DET	DET	_	26	det	_	TokenRange=116:118
25	reais	real	ADJ	ADJ	_	26	amod	_	TokenRange=119:124
26	motivos	motivo	NOUN	NOUN	_	23	obj	_	TokenRange=125:132
27-28	da	_	_	_	_	_	_	_	TokenRange=133:135
27	de	de	ADP	ADP	_	29	case	_	_
28	a	o	DET	DET	Definite=Def|Gender=Fem|Number=Sing|PronType=Art	29	det	_	_
29	greve	greve	NOUN	NOUN	_	26	nmod	_	TokenRange=136:141
30	um	_	PRON	PRON	_	37	nsubj	_	TokenRange=142:144
31-32	dos	_	_	_	_	_	_	_	TokenRange=145:148
31	de	de	ADP	ADP	_	33	case	_	_
32	os	o	DET	DET	Definite=Def|Gender=Masc|Number=Plur|PronType=Art	33	det	_	_
33	lideres	lider	NOUN	NOUN	_	30	nmod	_	TokenRange=149:156
34-35	da	_	_	_	_	_	_	_	TokenRange=157:159
34	de	de	ADP	ADP	_	36	case	_	_
35	a	o	DET	DET	Definite=Def|Gender=Fem|Number=Sing|PronType=Art	36	det	_	_
36	paralisacao	paralisacao	NOUN	NOUN	_	33	nmod	_	TokenRange=160:171
37	conversava	conversar	VERB	VERB	_	13	parataxis	_	TokenRange=172:182
38	com	com	ADP	ADP	_	39	case	_	TokenRange=183:186
39	oficiais	oficial	NOUN	NOUN	_	37	nmod	_	TokenRange=187:195
40-41	da	_	_	_	_	_	_	_	TokenRange=196:198
40	de	de	ADP	ADP	_	42	case	_	_
41	a	o	DET	DET	Definite=Def|Gender=Fem|Number=Sing|PronType=Art	42	det	_	_
42	prf	_	NOUN	NOUN	_	39	nmod	_	TokenRange=199:202
43	e	e	CCONJ	CONJ	_	44	cc	_	TokenRange=203:204
44	argumentava	argumentar	VERB	VERB	_	37	conj	_	TokenRange=205:216
45	que	que	CCONJ	CONJ	_	46	mark	_	TokenRange=217:220
46	precisa	precisar	VERB	VERB	_	44	ccomp	_	TokenRange=221:228
47-48	do	_	_	_	_	_	_	_	TokenRange=229:231
47	de	de	ADP	ADP	_	49	case	_	_
48	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	49	det	_	_
49	apoio	apoio	NOUN	NOUN	_	46	nmod	_	TokenRange=232:237
50	de	de	ADP	ADP	_	51	case	_	TokenRange=238:240
51	todos	_	PRON	PRON	_	49	nmod	_	TokenRange=241:246
52	nesse	_	ADP	ADP	_	53	case	_	TokenRange=247:252
53	momento	momento	NOUN	NOUN	_	46	nmod	_	TokenRange=253:260
54	a	o	DET	DET	_	55	det	_	TokenRange=261:262
55	gente	gente	NOUN	NOUN	_	57	nsubj	_	TokenRange=263:268
56	sempre	sempre	ADV	ADV	_	57	advmod	_	TokenRange=269:275
57	apoia	apoiar	VERB	VERB	_	44	ccomp	_	TokenRange=276:281
58	as	o	DET	DET	_	59	det	_	TokenRange=282:284
59	greves	greve	NOUN	NOUN	_	46	obj	_	TokenRange=285:291
60-61	dos	_	_	_	_	_	_	_	TokenRange=292:295
60	de	de	ADP	ADP	_	62	case	_	_
61	os	o	DET	DET	Definite=Def|Gender=Masc|Number=Plur|PronType=Art	62	det	_	_
62	policiais	policial	NOUN	NOUN	_	59	nmod	_	TokenRange=296:305
63	correios	correio	NOUN	NOUN	_	62	appos	_	TokenRange=306:314
64-65	dos	_	_	_	_	_	_	_	TokenRange=315:318
64	de	de	ADP	ADP	_	66	case	_	_
65	os	o	DET	DET	Definite=Def|Gender=Masc|Number=Plur|PronType=Art	66	det	_	_
66	bancos	banco	NOUN	NOUN	_	63	nmod	_	TokenRange=319:325
67	etc	_	X	X	_	69	cc	_	TokenRange=326:329
68	agora	agora	ADV	ADV	_	69	advmod	_	TokenRange=330:335
69	precisamos	precisar	VERB	VERB	_	57	conj	_	TokenRange=336:346
70-71	do	_	_	_	_	_	_	_	TokenRange=347:349
70	de	de	ADP	ADP	_	72	case	_	_
71	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	72	det	_	_
72	apoio	apoio	NOUN	NOUN	_	69	nmod	_	TokenRange=350:355
73	de	de	ADP	ADP	_	74	case	_	TokenRange=356:358
74	voces	_	PRON	PRON	_	72	nmod	_	TokenRange=359:364
75	chegou	chegar	VERB	VERB	_	77	acl:relcl	_	TokenRange=365:371
76	um	um	DET	DET	_	77	det	_	TokenRange=372:374
77	momento	momento	NOUN	NOUN	_	69	obj	_	TokenRange=375:382
78	que	_	PRON	PRON	_	80	nsubj	_	TokenRange=383:386
79	nao	nao	ADV	ADV	Polarity=Neg	80	advmod	_	TokenRange=387:390
80	tem	ter	VERB	VERB	_	77	acl:relcl	_	TokenRange=391:394
81	mais	mais	ADV	ADV	_	80	advmod	_	TokenRange=395:399
82	como	_	CCONJ	CONJ	_	83	mark	_	TokenRange=400:404
83	disse	dizer	VERB	VERB	_	80	advcl	_	TokenRange=405:410
84	o	o	DET	DET	_	85	det	_	TokenRange=411:412
85	caminhoneiro	caminhoneiro	NOUN	NOUN	_	83	nsubj	_	TokenRange=413:425
86	a	o	DET	DET	_	87	det	_	TokenRange=426:427
87	presidente	presidente	NOUN	NOUN	_	88	nsubj	_	TokenRange=428:438
88	disse	dizer	VERB	VERB	_	83	ccomp	_	TokenRange=439:444
89	que	que	CCONJ	CONJ	_	91	mark	_	TokenRange=445:448
90	nao	nao	ADV	ADV	Polarity=Neg	91	advmod	_	TokenRange=449:452
91	precisa	precisar	VERB	VERB	_	88	ccomp	_	TokenRange=453:460
92	de	de	ADP	ADP	_	93	case	_	TokenRange=461:463
93	caminhao	caminhao	NOUN	NOUN	_	91	nmod	_	TokenRange=464:472
94	para	para	ADP	ADP	_	96	case	_	TokenRange=473:477
95	o	o	DET	DET	_	96	det	_	TokenRange=478:479
96	brasil	brasil	NOUN	NOUN	_	91	nmod	_	TokenRange=480:486
97	rodar	rodar	VERB	VERB	_	91	ccomp	_	TokenRange=487:492
98	sera	_	VERB	VERB	_	88	ccomp	_	TokenRange=493:497
99	que	que	CCONJ	CONJ	_	102	mark	_	TokenRange=498:501
100	ela	_	PRON	PRON	_	102	nsubj	_	TokenRange=502:505
101	vai	ir	AUX	AUX	_	102	aux	_	TokenRange=506:509
102	mandar	mandar	VERB	VERB	_	111	ccomp	_	TokenRange=510:516
103	buscar	buscar	VERB	VERB	_	102	xcomp	_	TokenRange=517:523
104	a	o	DET	DET	_	105	det	_	TokenRange=524:525
105	picanha	picanha	NOUN	NOUN	_	103	obj	_	TokenRange=526:533
106	que	_	PRON	PRON	_	108	obj	_	TokenRange=534:537
107	ela	_	PRON	PRON	_	108	nsubj	_	TokenRange=538:541
108	come	comer	VERB	VERB	_	105	acl:relcl	_	TokenRange=542:546
109	de	de	ADP	ADP	_	110	case	_	TokenRange=547:549
110	aviao	aviao	NOUN	NOUN	_	108	nmod	_	TokenRange=550:555
111	assista	assistir	VERB	VERB	_	88	ccomp	_	TokenRange=556:563

