# generator = UDPipe 2, https://lindat.mff.cuni.cz/services/udpipe
# udpipe_model = portuguese-gsd-ud-2.10-220711
# udpipe_model_licence = CC BY-NC-SA
# newdoc
# newpar
# sent_id = 1
# text = conheca alguns sites que sao pagos para defender o pt eles sao sustentados com dinheiro publico a informacao foi divulgada ha exatos 12 meses pelo portal jusbrasil e pela folha/sp sites e publicacoes que adotam em linhas gerais uma posicao de defesa do governo tambem receberam recursos de publicidade das principais estatais brasileiras nos ultimos 14 anos essas publicacoes negam entretanto que tenham a sua linha editorial e seus posicionamentos influenciados pelo recebimento de recursos das estatais federais a carta capital a revista semanal de menor circulacao aparece como destinataria de r 44 3 milhoes a ja a revista caros amigos identificada com posicoes de esquerda recebeu r 4 7 milhoes na internet sites e empresas de jornalistas que se alinham do lado do governo na batalha virtual entre pt e psdb tambem foram destinatarios do dinheiro da publicidade estatal nesses 14 anos entre eles luis nassif r 5 7 milhoes e paulo henrique amorim r 2 6 milhoes um dos principais defensores do governo na internet o site brasil 247 recebeu r 1 7 milhao desde 2011 autodeclarado o portal de esquerda o carta maior recebeu r 9 1 milhoes de 2003 a 2013 o opera mundi e a revista forum tambem ligados ao campo da esquerda receberam r 2 milhoes e r 1 7 milhao respectivamente no mesmo periodo
1	conheca	conhecar	VERB	VERB	_	0	root	_	TokenRange=0:7
21	ha	_	VERB	VERB	_	20	advcl	_	TokenRange=123:125
22	exatos	exato	ADJ	ADJ	_	24	amod	_	TokenRange=126:132
23	12	_	NUM	NUM	NumType=Card	24	nummod	_	TokenRange=133:135
24	meses	mês	NOUN	NOUN	_	21	nmod	_	TokenRange=136:141
25-26	pelo	_	_	_	_	_	_	_	TokenRange=142:146
25	por	por	ADP	ADP	_	27	case	_	_
26	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	27	det	_	_
27	portal	portal	NOUN	NOUN	_	20	nmod	_	TokenRange=147:153
28	jusbrasil	jusbrasil	PROPN	PNOUN	_	27	appos	_	TokenRange=154:163
29	e	e	CCONJ	CONJ	_	32	cc	_	TokenRange=164:165
30-31	pela	_	_	_	_	_	_	_	TokenRange=166:170
30	por	por	ADP	ADP	_	32	case	_	_
31	a	o	DET	DET	Definite=Def|Gender=Fem|Number=Sing|PronType=Art	32	det	_	_
32	folha/sp	_	NOUN	NOUN	_	27	conj	_	TokenRange=171:179
33	sites	site	NOUN	NOUN	_	20	nsubj:pass	_	TokenRange=180:185
34	e	e	CCONJ	CONJ	_	35	cc	_	TokenRange=186:187
35	publicacoes	publicacoe	NOUN	NOUN	_	33	conj	_	TokenRange=188:199
36	que	_	PRON	PRON	_	37	nsubj	_	TokenRange=200:203
37	adotam	adotar	VERB	VERB	_	35	acl:relcl	_	TokenRange=204:210
38	em	em	ADP	ADP	_	39	case	_	TokenRange=211:213
39	linhas	_	NOUN	NOUN	_	37	nmod	_	TokenRange=214:220
40	gerais	geral	ADJ	ADJ	_	39	amod	_	TokenRange=221:227
41	uma	um	DET	DET	_	42	det	_	TokenRange=228:231
42	posicao	posicao	NOUN	NOUN	_	37	obj	_	TokenRange=232:239
43	de	de	ADP	ADP	_	44	case	_	TokenRange=240:242
44	defesa	_	NOUN	NOUN	_	42	nmod	_	TokenRange=243:249
45-46	do	_	_	_	_	_	_	_	TokenRange=250:252
45	de	de	ADP	ADP	_	47	case	_	_
46	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	47	det	_	_
47	governo	governo	NOUN	NOUN	_	44	nmod	_	TokenRange=253:260
48	tambem	tambem	ADV	ADV	_	49	advmod	_	TokenRange=261:267
49	receberam	receber	VERB	VERB	_	20	conj	_	TokenRange=268:277
50	recursos	recurso	NOUN	NOUN	_	49	obj	_	TokenRange=278:286
51	de	de	ADP	ADP	_	52	case	_	TokenRange=287:289
52	publicidade	publicidade	NOUN	NOUN	_	50	nmod	_	TokenRange=290:301
53-54	das	_	_	_	_	_	_	_	TokenRange=302:305
53	de	de	ADP	ADP	_	56	case	_	_
54	as	o	DET	DET	Definite=Def|Gender=Fem|Number=Plur|PronType=Art	56	det	_	_
55	principais	principal	ADJ	ADJ	_	56	amod	_	TokenRange=306:316
56	estatais	estatal	NOUN	NOUN	_	50	nmod	_	TokenRange=317:325
57	brasileiras	brasileiro	ADJ	ADJ	_	56	amod	_	TokenRange=326:337
58-59	nos	_	_	_	_	_	_	_	TokenRange=338:341
58	em	em	ADP	ADP	_	62	case	_	_
59	os	o	DET	DET	Definite=Def|Gender=Masc|Number=Plur|PronType=Art	62	det	_	_
60	ultimos	ultimo	ADJ	ADJ	_	62	amod	_	TokenRange=342:349
61	14	_	NUM	NUM	NumType=Card	62	nummod	_	TokenRange=350:352
62	anos	ano	NOUN	NOUN	_	188	nmod	_	TokenRange=353:357
63	essas	_	DET	DET	_	64	det	_	TokenRange=358:363
64	publicacoes	publicacoe	NOUN	NOUN	_	188	nsubj	_	TokenRange=364:375
65	negam	negar	VERB	VERB	_	1	parataxis	_	TokenRange=376:381
66	entretanto	entretanto	ADV	ADV	_	188	advmod	_	TokenRange=382:392
67	que	que	CCONJ	CONJ	_	68	mark	_	TokenRange=393:396
68	tenham	ter	VERB	VERB	_	65	ccomp	_	TokenRange=397:403
69	a	o	DET	DET	_	71	det	_	TokenRange=404:405
70	sua	_	DET	DET	_	71	det:poss	_	TokenRange=406:409
71	linha	_	NOUN	NOUN	_	68	obj	_	TokenRange=410:415
72	editorial	editorial	ADJ	ADJ	_	71	amod	_	TokenRange=416:425
73	e	e	CCONJ	CONJ	_	75	cc	_	TokenRange=426:427
74	seus	_	DET	DET	_	75	det:poss	_	TokenRange=428:432
75	posicionamentos	posicionamento	NOUN	NOUN	_	71	conj	_	TokenRange=433:448
76	influenciados	influenciar	VERB	VERB	_	75	acl	_	TokenRange=449:462
77-78	pelo	_	_	_	_	_	_	_	TokenRange=463:467
77	por	por	ADP	ADP	_	79	case	_	_
78	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	79	det	_	_
79	recebimento	recebimento	NOUN	NOUN	_	76	nmod	_	TokenRange=468:479
80	de	de	ADP	ADP	_	81	case	_	TokenRange=480:482
81	recursos	recurso	NOUN	NOUN	_	79	nmod	_	TokenRange=483:491
82-83	das	_	_	_	_	_	_	_	TokenRange=492:495
82	de	de	ADP	ADP	_	84	case	_	_
83	as	o	DET	DET	Definite=Def|Gender=Fem|Number=Plur|PronType=Art	84	det	_	_
84	estatais	estatal	NOUN	NOUN	_	81	nmod	_	TokenRange=496:504
85	federais	federal	ADJ	ADJ	_	84	amod	_	TokenRange=505:513
86	a	o	DET	DET	_	87	det	_	TokenRange=514:515
87	carta	carta	NOUN	NOUN	_	203	nsubj	_	TokenRange=516:521
88	capital	capital	ADJ	ADJ	_	87	amod	_	TokenRange=522:529
89	a	o	DET	DET	_	90	det	_	TokenRange=530:531
90	revista	revista	NOUN	NOUN	_	203	nsubj	_	TokenRange=532:539
91	semanal	semanal	ADJ	ADJ	_	90	amod	_	TokenRange=540:547
92	de	de	ADP	ADP	_	94	case	_	TokenRange=548:550
93	menor	menor	ADJ	ADJ	_	94	amod	_	TokenRange=551:556
94	circulacao	circulacao	NOUN	NOUN	_	90	nmod	_	TokenRange=557:567
95	aparece	aparecer	VERB	VERB	_	65	parataxis	_	TokenRange=568:575
96	como	como	ADP	ADP	_	97	case	_	TokenRange=576:580
97	destinataria	destinataria	NOUN	NOUN	_	95	nmod	_	TokenRange=581:593
98	de	de	ADP	ADP	_	99	case	_	TokenRange=594:596
99	r	r	NOUN	NOUN	_	97	nmod	_	TokenRange=597:598
100	44	_	NUM	NUM	NumType=Card	102	nummod	_	TokenRange=599:601
101	3	_	NUM	NUM	NumType=Card	102	nummod	_	TokenRange=602:603
102	milhoes	_	NOUN	NOUN	_	99	appos	_	TokenRange=604:611
103	a	_	ADP	ADP	_	104	mark	_	TokenRange=612:613
104	ja	ja	ADV	ADV	_	95	nmod	_	TokenRange=614:616
105	a	o	DET	DET	_	106	det	_	TokenRange=617:618
106	revista	revista	NOUN	NOUN	_	95	nsubj	_	TokenRange=619:626
107	caros	caro	ADJ	ADJ	_	106	amod	_	TokenRange=627:632
108	amigos	amigo	NOUN	NOUN	_	106	appos	_	TokenRange=633:639
109	identificada	identificar	VERB	VERB	_	106	acl	_	TokenRange=640:652
110	com	com	ADP	ADP	_	111	case	_	TokenRange=653:656
111	posicoes	_	NOUN	NOUN	_	109	nmod	_	TokenRange=657:665
112	de	de	ADP	ADP	_	113	case	_	TokenRange=666:668
113	esquerda	esquerda	NOUN	NOUN	_	111	nmod	_	TokenRange=669:677
114	recebeu	receber	VERB	VERB	_	97	conj	_	TokenRange=678:685
115	r	r	NOUN	NOUN	_	114	obj	_	TokenRange=686:687
116	4	_	NUM	NUM	NumType=Card	118	nummod	_	TokenRange=688:689
117	7	_	NUM	NUM	NumType=Card	118	nummod	_	TokenRange=690:691
118	milhoes	_	NUM	NUM	NumType=Card	115	nummod	_	TokenRange=692:699
119-120	na	_	_	_	_	_	_	_	TokenRange=700:702
119	em	em	ADP	ADP	_	121	case	_	_
120	a	o	DET	DET	Definite=Def|Gender=Fem|Number=Sing|PronType=Art	121	det	_	_
121	internet	_	PROPN	PNOUN	_	114	nmod	_	TokenRange=703:711
122	sites	site	NOUN	NOUN	_	146	nsubj	_	TokenRange=712:717
123	e	e	CCONJ	CONJ	_	124	cc	_	TokenRange=718:719
124	empresas	empresa	NOUN	NOUN	_	122	conj	_	TokenRange=720:728
125	de	de	ADP	ADP	_	126	case	_	TokenRange=729:731
126	jornalistas	jornalista	NOUN	NOUN	_	124	nmod	_	TokenRange=732:743
127	que	_	PRON	PRON	_	129	nsubj	_	TokenRange=744:747
128	se	_	PRON	PRON	_	129	obj	_	TokenRange=748:750
129	alinham	alinhar	VERB	VERB	_	126	acl:relcl	_	TokenRange=751:758
130-131	do	_	_	_	_	_	_	_	TokenRange=759:761
130	de	de	ADP	ADP	_	132	case	_	_
131	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	132	det	_	_
132	lado	lado	NOUN	NOUN	_	129	nmod	_	TokenRange=762:766
133-134	do	_	_	_	_	_	_	_	TokenRange=767:769
133	de	de	ADP	ADP	_	135	case	_	_
134	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	135	det	_	_
135	governo	governo	NOUN	NOUN	_	132	nmod	_	TokenRange=770:777
136-137	na	_	_	_	_	_	_	_	TokenRange=778:780
136	em	em	ADP	ADP	_	138	case	_	_
137	a	o	DET	DET	Definite=Def|Gender=Fem|Number=Sing|PronType=Art	138	det	_	_
138	batalha	batalha	NOUN	NOUN	_	129	nmod	_	TokenRange=781:788
139	virtual	virtual	ADJ	ADJ	_	138	amod	_	TokenRange=789:796
140	entre	_	ADP	ADP	_	141	case	_	TokenRange=797:802
141	pt	_	NOUN	NOUN	_	138	nmod	_	TokenRange=803:805
142	e	e	CCONJ	CONJ	_	143	cc	_	TokenRange=806:807
143	psdb	_	NOUN	NOUN	_	141	conj	_	TokenRange=808:812
144	tambem	tambem	ADV	ADV	_	146	advmod	_	TokenRange=813:819
145	foram	_	AUX	AUX	_	146	cop	_	TokenRange=820:825
146	destinatarios	destinatario	NOUN	NOUN	_	1	parataxis	_	TokenRange=826:839
147-148	do	_	_	_	_	_	_	_	TokenRange=840:842
147	de	de	ADP	ADP	_	149	case	_	_
148	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	149	det	_	_
149	dinheiro	dinheiro	NOUN	NOUN	_	146	nmod	_	TokenRange=843:851
150-151	da	_	_	_	_	_	_	_	TokenRange=852:854
150	de	de	ADP	ADP	_	152	case	_	_
151	a	o	DET	DET	Definite=Def|Gender=Fem|Number=Sing|PronType=Art	152	det	_	_
152	publicidade	publicidade	NOUN	NOUN	_	149	nmod	_	TokenRange=855:866
153	estatal	estatal	ADJ	ADJ	_	152	amod	_	TokenRange=867:874
154	nesses	_	ADP	ADP	_	156	case	_	TokenRange=875:881
155	14	_	NUM	NUM	NumType=Card	156	nummod	_	TokenRange=882:884
156	anos	ano	NOUN	NOUN	_	146	nmod	_	TokenRange=885:889
157	entre	_	ADP	ADP	_	158	case	_	TokenRange=890:895
158	eles	_	PRON	PRON	_	146	nmod	_	TokenRange=896:900
159	luis	_	NOUN	NOUN	_	146	parataxis	_	TokenRange=901:905
160	nassif	_	NOUN	NOUN	_	159	flat	_	TokenRange=906:912
161	r	r	NOUN	NOUN	_	159	flat	_	TokenRange=913:914
162	5	_	NUM	NUM	NumType=Card	164	nummod	_	TokenRange=915:916
163	7	_	NUM	NUM	NumType=Card	164	nummod	_	TokenRange=917:918
164	milhoes	_	NUM	NUM	NumType=Card	159	appos	_	TokenRange=919:926
165	e	e	CCONJ	CONJ	_	166	cc	_	TokenRange=927:928
166	paulo	paulo	NOUN	NOUN	_	159	conj	_	TokenRange=929:934
167	henrique	henrique	NOUN	NOUN	_	166	flat	_	TokenRange=935:943
168	amorim	amorim	NOUN	NOUN	_	166	flat	_	TokenRange=944:950
169	r	r	NOUN	NOUN	_	166	flat	_	TokenRange=951:952
170	2	_	NUM	NUM	NumType=Card	172	nummod	_	TokenRange=953:954
171	6	_	NUM	NUM	NumType=Card	172	nummod	_	TokenRange=955:956
172	milhoes	_	NUM	NUM	NumType=Card	166	nummod	_	TokenRange=957:964
173	um	_	PRON	PRON	_	159	appos	_	TokenRange=965:967
174-175	dos	_	_	_	_	_	_	_	TokenRange=968:971
174	de	de	ADP	ADP	_	177	case	_	_
175	os	o	DET	DET	Definite=Def|Gender=Masc|Number=Plur|PronType=Art	177	det	_	_
176	principais	principal	ADJ	ADJ	_	177	amod	_	TokenRange=972:982
177	defensores	defensor	NOUN	NOUN	_	173	nmod	_	TokenRange=983:993
178-179	do	_	_	_	_	_	_	_	TokenRange=994:996
178	de	de	ADP	ADP	_	180	case	_	_
179	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	180	det	_	_
180	governo	governo	NOUN	NOUN	_	177	nmod	_	TokenRange=997:1004
181-182	na	_	_	_	_	_	_	_	TokenRange=1005:1007
181	em	em	ADP	ADP	_	183	case	_	_
182	a	o	DET	DET	Definite=Def|Gender=Fem|Number=Sing|PronType=Art	183	det	_	_
183	internet	_	PROPN	PNOUN	_	177	nmod	_	TokenRange=1008:1016
184	o	o	DET	DET	_	185	det	_	TokenRange=1017:1018
185	site	site	NOUN	NOUN	_	188	nsubj	_	TokenRange=1019:1023
186	brasil	brasil	NOUN	NOUN	_	185	appos	_	TokenRange=1024:1030
187	247	_	NUM	NUM	NumType=Card	185	appos	_	TokenRange=1031:1034
188	recebeu	receber	VERB	VERB	_	65	parataxis	_	TokenRange=1035:1042
189	r	r	NOUN	NOUN	_	188	obj	_	TokenRange=1043:1044
190	1	_	NUM	NUM	NumType=Card	192	nummod	_	TokenRange=1045:1046
191	7	_	NUM	NUM	NumType=Card	192	nummod	_	TokenRange=1047:1048
192	milhao	_	NUM	NUM	NumType=Card	189	nummod	_	TokenRange=1049:1055
193	desde	_	ADP	ADP	_	194	case	_	TokenRange=1056:1061
194	2011	_	NUM	NUM	NumType=Card	188	nmod	_	TokenRange=1062:1066
195	autodeclarado	autodeclarado	VERB	VERB	_	65	xcomp	_	TokenRange=1067:1080
196	o	o	DET	DET	_	197	det	_	TokenRange=1081:1082
197	portal	portal	NOUN	NOUN	_	188	nsubj	_	TokenRange=1083:1089
198	de	de	ADP	ADP	_	199	case	_	TokenRange=1090:1092
199	esquerda	esquerda	NOUN	NOUN	_	197	nmod	_	TokenRange=1093:1101
200	o	o	DET	DET	_	201	det	_	TokenRange=1102:1103
201	carta	carta	NOUN	NOUN	_	203	nsubj	_	TokenRange=1104:1109
202	maior	maior	ADJ	ADJ	_	201	amod	_	TokenRange=1110:1115
203	recebeu	receber	VERB	VERB	_	65	parataxis	_	TokenRange=1116:1123
204	r	r	NOUN	NOUN	_	203	obj	_	TokenRange=1124:1125
205	9	_	NUM	NUM	NumType=Card	207	nummod	_	TokenRange=1126:1127
206	1	_	NUM	NUM	NumType=Card	207	nummod	_	TokenRange=1128:1129
207	milhoes	_	NUM	NUM	NumType=Card	204	nummod	_	TokenRange=1130:1137
208	de	de	ADP	ADP	_	209	case	_	TokenRange=1138:1140
209	2003	_	NUM	NUM	NumType=Card	203	nmod	_	TokenRange=1141:1145
210	a	_	ADP	ADP	_	211	case	_	TokenRange=1146:1147
211	2013	_	NUM	NUM	NumType=Card	209	nmod	_	TokenRange=1148:1152
212	o	o	DET	DET	_	213	det	_	TokenRange=1153:1154
213	opera	opera	NOUN	NOUN	_	95	nsubj	_	TokenRange=1155:1160
214	mundi	mundi	NOUN	NOUN	_	213	flat	_	TokenRange=1161:1166
215	e	e	CCONJ	CONJ	_	217	cc	_	TokenRange=1167:1168
216	a	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	217	det	_	TokenRange=1169:1170
217	revista	revista	NOUN	NOUN	_	213	conj	_	TokenRange=1171:1178
218	forum	forum	NOUN	NOUN	_	217	appos	_	TokenRange=1179:1184
219	tambem	tambem	ADV	ADV	_	220	advmod	_	TokenRange=1185:1191
220	ligados	ligar	VERB	VERB	_	213	acl	_	TokenRange=1192:1199
221-222	ao	_	_	_	_	_	_	_	TokenRange=1200:1202
221	a	a	ADP	ADP	_	223	case	_	_
222	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	223	det	_	_
223	campo	campo	NOUN	NOUN	_	220	nmod	_	TokenRange=1203:1208
224-225	da	_	_	_	_	_	_	_	TokenRange=1209:1211
224	de	de	ADP	ADP	_	226	case	_	_
225	a	o	DET	DET	Definite=Def|Gender=Fem|Number=Sing|PronType=Art	226	det	_	_
226	esquerda	esquerda	NOUN	NOUN	_	223	nmod	_	TokenRange=1212:1220
227	receberam	receber	VERB	VERB	_	65	ccomp	_	TokenRange=1221:1230
228	r	r	NOUN	NOUN	_	227	obj	_	TokenRange=1231:1232
229	2	_	NUM	NUM	NumType=Card	230	nummod	_	TokenRange=1233:1234
230	milhoes	_	NUM	NUM	NumType=Card	228	nummod	_	TokenRange=1235:1242
231	e	e	CCONJ	CONJ	_	232	cc	_	TokenRange=1243:1244
232	r	r	NOUN	NOUN	_	228	conj	_	TokenRange=1245:1246
233	1	_	NUM	NUM	NumType=Card	235	nummod	_	TokenRange=1247:1248
234	7	_	NUM	NUM	NumType=Card	235	nummod	_	TokenRange=1249:1250
235	milhao	_	NUM	NUM	NumType=Card	232	nummod	_	TokenRange=1251:1257
236	respectivamente	respectivamente	ADV	ADV	_	240	advmod	_	TokenRange=1258:1273
237-238	no	_	_	_	_	_	_	_	TokenRange=1274:1276
237	em	em	ADP	ADP	_	240	case	_	_
238	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	240	det	_	_
239	mesmo	mesmo	ADJ	ADJ	_	240	amod	_	TokenRange=1277:1282
240	periodo	periodo	NOUN	NOUN	_	227	nmod	_	TokenRange=1283:1290

