# generator = UDPipe 2, https://lindat.mff.cuni.cz/services/udpipe
# udpipe_model = portuguese-gsd-ud-2.10-220711
# udpipe_model_licence = CC BY-NC-SA
# newdoc
# newpar
# sent_id = 1
# text = conheca a versao feminina do juiz sergio moro o brasil pode se honrar de mais uma figura respeitavel no judiciario a juiza selma arruda vem sendo comparada ao juiz sergio moro e e aplaudida nas ruas pela sua coragem de investigar e mandar prender ladroes do dinheiro publico apelidada de lava jato pantaneira apura desvio em compras de terrenos fraude em licitacoes e propina para cobrir custos de campanha como sergio moro selma arruda e conhecida por ser dura e nao hesitar em manter prisoes preventivas a magistrada diz que e uma falacia que o brasil encarcera demais e contraria as audiencias de custodia um absurdo o cara entra numa porta e sai pela outra e nao entende nada que esta acontecendo e defende penas duras tambem como moro virou celebridade no estado e aplaudida na rua e reconhecida e apoiada por nove em dez cuiabanos com quem a reportagem conversou a juiza recebe cumprimentos ate mesmo de testemunhas durante audiencias que instrui terminado seu depoimento na quarta passada 22 um gerente de concessionaria levantouse e olhou para a magistrada no centro da mesa tenho orado por voce e sua familia o homem tinha acabado de depor em uma acao que apura desvios de r 60 milhoes do legislativo supostamente capitaneados por jose riva psd o exdeputado presidiu a assembleia matogrossense por duas decadas e carrega o epiteto de maior fichasuja do pais por responder a cem processos faroeste gaucha arruda se mudou para mato grosso gravida do primeiro de seus tres filhos e com o diploma de direito recemconquistado comecou a ser notada no estado quando decretou a prisao de riva em 2015 metade do mato grosso me odiou ele era muito popular conta a magistrada em seu gabinete entre outras coisas o exdeputado e suspeito de custear com recursos da assembleia diarias de hotel para quem ia a cuiaba em busca de tratamento medico isso fazia ele ser considerado simpatico diz ela comecou a magistratura enfrentando contrabandistas e narcotraficantes em regioes de conflito no estado passou cinco anos em caceres a 80 km da fronteira com a bolivia descreve a regiao como a boca grande de entrada de drogas no pais e o verdadeiro impulso da economia la percebia que quando prendia um grande traficante o comercio caia diz a juiza contraria a descriminalizacao das drogas seria o caos do caos ameacas ja eram parte de sua rotina nessa epoca sem seguranca propria recorria a um revolver para se proteger meu marido um policial rodoviario federal passava a noite trabalhando ja dormi sentada com a arma engatilhada no colo escondendo as tres criancas embaixo da cama eles telefonavam faziam o inferno principalmente quando prendia um policial a mulher mais temida do mato grosso como divulga a imprensa local diz que nao se assusta com as ameacas por outro lado se preocupa com o juiz de todos os juizes deus crista diz ter um medo danado de chegar la e ouvir dele que foi injusta ao longo da vida
1	conheca	conhecar	VERB	VERB	_	0	root	_	TokenRange=0:7
45	de	_	ADP	ADP	_	46	mark	_	TokenRange=216:218
46	investigar	investigar	VERB	VERB	_	44	nmod	_	TokenRange=219:229
47	e	e	CCONJ	CONJ	_	48	cc	_	TokenRange=230:231
48	mandar	mandar	VERB	VERB	_	46	conj	_	TokenRange=232:238
49	prender	prender	VERB	VERB	_	48	xcomp	_	TokenRange=239:246
50	ladroes	_	NOUN	NOUN	_	49	obj	_	TokenRange=247:254
51-52	do	_	_	_	_	_	_	_	TokenRange=255:257
51	de	de	ADP	ADP	_	53	case	_	_
52	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	53	det	_	_
53	dinheiro	dinheiro	NOUN	NOUN	_	50	nmod	_	TokenRange=258:266
54	publico	_	ADJ	ADJ	_	53	amod	_	TokenRange=267:274
55	apelidada	apelidar	VERB	VERB	_	198	acl	_	TokenRange=275:284
56	de	de	ADP	ADP	_	57	case	_	TokenRange=285:287
57	lava	lava	NOUN	NOUN	_	55	nmod	_	TokenRange=288:292
58	jato	jato	NOUN	NOUN	_	57	appos	_	TokenRange=293:297
59	pantaneira	pantaneiro	NOUN	NOUN	_	487	amod	_	TokenRange=298:308
60	apura	apurar	VERB	VERB	_	489	ccomp	_	TokenRange=309:314
61	desvio	desvio	NOUN	NOUN	_	60	obj	_	TokenRange=315:321
62	em	em	ADP	ADP	_	63	case	_	TokenRange=322:324
63	compras	compra	NOUN	NOUN	_	61	nmod	_	TokenRange=325:332
64	de	de	ADP	ADP	_	65	case	_	TokenRange=333:335
65	terrenos	terreno	NOUN	NOUN	_	63	nmod	_	TokenRange=336:344
66	fraude	fraude	NOUN	NOUN	_	431	obj	_	TokenRange=345:351
67	em	em	ADP	ADP	_	68	case	_	TokenRange=352:354
68	licitacoes	licitacoe	NOUN	NOUN	_	431	nmod	_	TokenRange=355:365
69	e	e	CCONJ	CONJ	_	70	cc	_	TokenRange=366:367
70	propina	propina	NOUN	NOUN	_	68	conj	_	TokenRange=368:375
71	para	_	ADP	ADP	_	72	mark	_	TokenRange=376:380
72	cobrir	cobrir	VERB	VERB	_	431	advcl	_	TokenRange=381:387
73	custos	custo	NOUN	NOUN	_	72	obj	_	TokenRange=388:394
74	de	de	ADP	ADP	_	75	case	_	TokenRange=395:397
75	campanha	campanha	NOUN	NOUN	_	73	nmod	_	TokenRange=398:406
76	como	como	ADP	ADP	_	77	case	_	TokenRange=407:411
77	sergio	sergio	NOUN	NOUN	_	458	nmod	_	TokenRange=412:418
78	moro	moro	NOUN	NOUN	_	77	flat	_	TokenRange=419:423
79	selma	_	NOUN	NOUN	_	441	appos	_	TokenRange=424:429
80	arruda	arruda	NOUN	NOUN	_	79	flat	_	TokenRange=430:436
81	e	e	CCONJ	CONJ	_	82	cc	_	TokenRange=437:438
82	conhecida	conhecer	VERB	VERB	_	1	conj	_	TokenRange=439:448
83	por	_	ADP	ADP	_	84	mark	_	TokenRange=449:452
84	ser	ser	VERB	VERB	_	82	nmod	_	TokenRange=453:456
85	dura	duro	ADJ	ADJ	_	84	xcomp	_	TokenRange=457:461
86	e	e	CCONJ	CONJ	_	106	cc	_	TokenRange=462:463
87	nao	nao	ADV	ADV	Polarity=Neg	88	advmod	_	TokenRange=464:467
88	hesitar	hesitar	VERB	VERB	_	84	conj	_	TokenRange=468:475
89	em	_	ADP	ADP	_	90	mark	_	TokenRange=476:478
90	manter	manter	VERB	VERB	_	88	nmod	_	TokenRange=479:485
91	prisoes	_	NOUN	NOUN	_	90	obj	_	TokenRange=486:493
92	preventivas	preventivo	ADJ	ADJ	_	91	amod	_	TokenRange=494:505
93	a	o	DET	DET	_	94	det	_	TokenRange=506:507
94	magistrada	magistrado	NOUN	NOUN	_	511	nsubj	_	TokenRange=508:518
95	diz	dizer	VERB	VERB	_	1	parataxis	_	TokenRange=519:522
96	que	que	CCONJ	CONJ	_	164	mark	_	TokenRange=523:526
97	e	e	CCONJ	CONJ	_	99	cc	_	TokenRange=527:528
98	uma	um	DET	DET	_	99	det	_	TokenRange=529:532
99	falacia	falacia	NOUN	NOUN	_	95	ccomp	_	TokenRange=533:540
100	que	_	PRON	PRON	_	103	obj	_	TokenRange=541:544
101	o	o	DET	DET	_	102	det	_	TokenRange=545:546
102	brasil	brasil	NOUN	NOUN	_	103	nsubj	_	TokenRange=547:553
103	encarcera	encarcerar	VERB	VERB	_	99	acl:relcl	_	TokenRange=554:563
104	demais	demais	ADV	ADV	_	103	advmod	_	TokenRange=564:570
105	e	e	CCONJ	CONJ	_	106	cc	_	TokenRange=571:572
106	contraria	contrariar	VERB	VERB	_	46	conj	_	TokenRange=573:582
107	as	o	DET	DET	_	108	det	_	TokenRange=583:585
108	audiencias	_	NOUN	NOUN	_	106	obj	_	TokenRange=586:596
109	de	de	ADP	ADP	_	110	case	_	TokenRange=597:599
110	custodia	custodia	NOUN	NOUN	_	108	nmod	_	TokenRange=600:608
111	um	um	DET	DET	_	112	det	_	TokenRange=609:611
112	absurdo	absurdo	NOUN	NOUN	_	198	nsubj	_	TokenRange=612:619
113	o	o	DET	DET	_	114	det	_	TokenRange=620:621
114	cara	cara	NOUN	NOUN	_	115	nsubj	_	TokenRange=622:626
115	entra	entrar	VERB	VERB	_	489	ccomp	_	TokenRange=627:632
116-117	numa	_	_	_	_	_	_	_	TokenRange=633:637
116	em	em	ADP	ADP	_	118	case	_	_
117	uma	um	DET	DET	_	118	det	_	_
118	porta	porta	NOUN	NOUN	_	115	nmod	_	TokenRange=638:643
119	e	e	CCONJ	CONJ	_	120	cc	_	TokenRange=644:645
120	sai	sair	VERB	VERB	_	232	conj	_	TokenRange=646:649
121-122	pela	_	_	_	_	_	_	_	TokenRange=650:654
121	por	por	ADP	ADP	_	123	case	_	_
122	a	o	DET	DET	Definite=Def|Gender=Fem|Number=Sing|PronType=Art	123	det	_	_
123	outra	_	PRON	PRON	_	120	nmod	_	TokenRange=655:660
124	e	e	CCONJ	CONJ	_	126	cc	_	TokenRange=661:662
125	nao	nao	ADV	ADV	Polarity=Neg	126	advmod	_	TokenRange=663:666
126	entende	entender	VERB	VERB	_	29	conj	_	TokenRange=667:674
127	nada	_	PRON	PRON	_	126	obj	_	TokenRange=675:679
128	que	_	PRON	PRON	_	130	nsubj	_	TokenRange=680:683
129	esta	_	AUX	AUX	_	130	aux	_	TokenRange=684:688
130	acontecendo	acontecer	VERB	VERB	_	127	acl:relcl	_	TokenRange=689:700
131	e	e	CCONJ	CONJ	_	132	cc	_	TokenRange=701:702
132	defende	defender	VERB	VERB	_	29	conj	_	TokenRange=703:710
133	penas	_	NOUN	NOUN	_	132	obj	_	TokenRange=711:716
134	duras	duro	ADJ	ADJ	_	133	amod	_	TokenRange=717:722
135	tambem	tambem	ADV	ADV	_	511	advmod	_	TokenRange=723:729
136	como	_	CCONJ	CONJ	_	139	mark	_	TokenRange=730:734
137	moro	moro	NOUN	NOUN	_	139	nsubj	_	TokenRange=735:739
138	virou	virar	AUX	AUX	_	139	cop	_	TokenRange=740:745
139	celebridade	celebridade	NOUN	NOUN	_	511	advcl	_	TokenRange=746:757
140-141	no	_	_	_	_	_	_	_	TokenRange=758:760
140	em	em	ADP	ADP	_	142	case	_	_
141	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	142	det	_	_
142	estado	estado	NOUN	NOUN	_	139	nmod	_	TokenRange=761:767
143	e	e	CCONJ	CONJ	_	520	cc	_	TokenRange=768:769
144	aplaudida	aplaudir	VERB	VERB	_	139	conj	_	TokenRange=770:779
145-146	na	_	_	_	_	_	_	_	TokenRange=780:782
145	em	em	ADP	ADP	_	147	case	_	_
146	a	o	DET	DET	Definite=Def|Gender=Fem|Number=Sing|PronType=Art	147	det	_	_
147	rua	rua	NOUN	NOUN	_	144	nmod	_	TokenRange=783:786
148	e	e	CCONJ	CONJ	_	149	cc	_	TokenRange=787:788
149	reconhecida	reconhecer	VERB	VERB	_	431	conj	_	TokenRange=789:800
150	e	e	CCONJ	CONJ	_	151	cc	_	TokenRange=801:802
151	apoiada	apoiar	VERB	VERB	_	149	conj	_	TokenRange=803:810
152	por	por	ADP	ADP	_	153	case	_	TokenRange=811:814
153	nove	_	NUM	NUM	NumType=Card	151	nmod	_	TokenRange=815:819
154	em	em	ADP	ADP	_	156	case	_	TokenRange=820:822
155	dez	_	NUM	NUM	NumType=Card	156	nummod	_	TokenRange=823:826
156	cuiabanos	cuiabano	NOUN	NOUN	_	153	nmod	_	TokenRange=827:836
157	com	com	ADP	ADP	_	158	case	_	TokenRange=837:840
158	quem	_	PRON	PRON	_	161	nmod	_	TokenRange=841:845
159	a	o	DET	DET	_	160	det	_	TokenRange=846:847
160	reportagem	reportagem	NOUN	NOUN	_	161	nsubj	_	TokenRange=848:858
161	conversou	conversar	VERB	VERB	_	156	acl:relcl	_	TokenRange=859:868
162	a	o	DET	DET	_	163	det	_	TokenRange=869:870
163	juiza	_	NOUN	NOUN	_	161	nsubj	_	TokenRange=871:876
164	recebe	receber	VERB	VERB	_	95	ccomp	_	TokenRange=877:883
165	cumprimentos	cumprimento	NOUN	NOUN	_	164	obj	_	TokenRange=884:896
166	ate	ate	ADV	ADV	_	167	advmod	_	TokenRange=897:900
167	mesmo	mesmo	ADV	ADV	_	164	advmod	_	TokenRange=901:906
168	de	de	ADP	ADP	_	169	case	_	TokenRange=907:909
169	testemunhas	testemunha	NOUN	NOUN	_	165	nmod	_	TokenRange=910:921
170	durante	_	ADP	ADP	_	171	case	_	TokenRange=922:929
171	audiencias	_	NOUN	NOUN	_	431	nmod	_	TokenRange=930:940
172	que	_	PRON	PRON	_	173	nsubj	_	TokenRange=941:944
173	instrui	instruir	VERB	VERB	_	171	acl:relcl	_	TokenRange=945:952
174	terminado	terminar	VERB	VERB	_	173	xcomp	_	TokenRange=953:962
175	seu	_	DET	DET	_	176	det:poss	_	TokenRange=963:966
176	depoimento	depoimento	NOUN	NOUN	_	174	nsubj	_	TokenRange=967:977
177-178	na	_	_	_	_	_	_	_	TokenRange=978:980
177	em	em	ADP	ADP	_	179	case	_	_
178	a	o	DET	DET	Definite=Def|Gender=Fem|Number=Sing|PronType=Art	179	det	_	_
179	quarta	_	PROPN	PNOUN	_	198	nmod	_	TokenRange=981:987
180	passada	passado	ADJ	ADJ	_	179	amod	_	TokenRange=988:995
181	22	_	NUM	NUM	NumType=Card	179	appos	_	TokenRange=996:998
182	um	um	DET	DET	_	183	det	_	TokenRange=999:1001
183	gerente	gerente	NOUN	NOUN	_	232	nsubj	_	TokenRange=1002:1009
184	de	de	ADP	ADP	_	185	case	_	TokenRange=1010:1012
185	concessionaria	concessionaria	NOUN	NOUN	_	183	nmod	_	TokenRange=1013:1027
186	levantouse	levantousar	VERB	VERB	_	29	parataxis	_	TokenRange=1028:1038
187	e	e	CCONJ	CONJ	_	188	cc	_	TokenRange=1039:1040
188	olhou	olhar	VERB	VERB	_	186	conj	_	TokenRange=1041:1046
189	para	para	ADP	ADP	_	191	case	_	TokenRange=1047:1051
190	a	o	DET	DET	_	191	det	_	TokenRange=1052:1053
191	magistrada	magistrado	NOUN	NOUN	_	188	nmod	_	TokenRange=1054:1064
192-193	no	_	_	_	_	_	_	_	TokenRange=1065:1067
192	em	em	ADP	ADP	_	194	case	_	_
193	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	194	det	_	_
194	centro	centro	NOUN	NOUN	_	188	nmod	_	TokenRange=1068:1074
195-196	da	_	_	_	_	_	_	_	TokenRange=1075:1077
195	de	de	ADP	ADP	_	197	case	_	_
196	a	o	DET	DET	Definite=Def|Gender=Fem|Number=Sing|PronType=Art	197	det	_	_
197	mesa	mesa	NOUN	NOUN	_	194	nmod	_	TokenRange=1078:1082
198	tenho	ter	VERB	VERB	_	46	conj	_	TokenRange=1083:1088
199	orado	orado	ADJ	ADJ	_	198	xcomp	_	TokenRange=1089:1094
200	por	por	ADP	ADP	_	201	case	_	TokenRange=1095:1098
201	voce	_	NOUN	NOUN	_	225	nmod	_	TokenRange=1099:1103
202	e	e	CCONJ	CONJ	_	204	cc	_	TokenRange=1104:1105
203	sua	_	DET	DET	_	204	det:poss	_	TokenRange=1106:1109
204	familia	familia	NOUN	NOUN	_	201	conj	_	TokenRange=1110:1117
205	o	o	DET	DET	_	206	det	_	TokenRange=1118:1119
206	homem	homem	NOUN	NOUN	_	210	nsubj	_	TokenRange=1120:1125
207	tinha	ter	AUX	AUX	_	210	aux	_	TokenRange=1126:1131
208	acabado	acabar	AUX	AUX	_	210	aux	_	TokenRange=1132:1139
209	de	_	ADP	ADP	_	210	mark	_	TokenRange=1140:1142
210	depor	depor	VERB	VERB	_	115	conj	_	TokenRange=1143:1148
211	em	em	ADP	ADP	_	213	case	_	TokenRange=1149:1151
212	uma	um	DET	DET	_	213	det	_	TokenRange=1152:1155
213	acao	acao	NOUN	NOUN	_	210	nmod	_	TokenRange=1156:1160
214	que	_	PRON	PRON	_	215	nsubj	_	TokenRange=1161:1164
215	apura	apurar	VERB	VERB	_	213	acl:relcl	_	TokenRange=1165:1170
216	desvios	desvio	NOUN	NOUN	_	215	obj	_	TokenRange=1171:1178
217	de	de	ADP	ADP	_	218	case	_	TokenRange=1179:1181
218	r	r	NOUN	NOUN	_	216	nmod	_	TokenRange=1182:1183
219	60	_	NUM	NUM	NumType=Card	220	nummod	_	TokenRange=1184:1186
220	milhoes	_	NUM	NUM	NumType=Card	218	nummod	_	TokenRange=1187:1194
221-222	do	_	_	_	_	_	_	_	TokenRange=1195:1197
221	de	de	ADP	ADP	_	223	case	_	_
222	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	223	det	_	_
223	legislativo	legislativo	NOUN	NOUN	_	453	nmod	_	TokenRange=1198:1209
224	supostamente	supostamente	ADV	ADV	_	225	advmod	_	TokenRange=1210:1222
225	capitaneados	capitanear	VERB	VERB	_	127	acl	_	TokenRange=1223:1235
226	por	por	ADP	ADP	_	227	case	_	TokenRange=1236:1239
227	jose	jose	NOUN	NOUN	_	225	nmod	_	TokenRange=1240:1244
228	riva	riva	NOUN	NOUN	_	227	flat	_	TokenRange=1245:1249
229	psd	_	CCONJ	PNOUN	_	210	nsubj	_	TokenRange=1250:1253
230	o	o	DET	DET	_	231	det	_	TokenRange=1254:1255
231	exdeputado	exdeputado	NOUN	NOUN	_	232	nsubj	_	TokenRange=1256:1266
232	presidiu	presidir	VERB	VERB	_	489	ccomp	_	TokenRange=1267:1275
233	a	o	DET	DET	_	234	det	_	TokenRange=1276:1277
234	assembleia	assembleia	NOUN	NOUN	_	232	obj	_	TokenRange=1278:1288
235	matogrossense	matogrossense	ADJ	ADJ	_	234	amod	_	TokenRange=1289:1302
236	por	por	ADP	ADP	_	238	case	_	TokenRange=1303:1306
237	duas	_	NUM	NUM	NumType=Card	238	nummod	_	TokenRange=1307:1311
238	decadas	decada	NOUN	NOUN	_	232	nmod	_	TokenRange=1312:1319
239	e	e	CCONJ	CONJ	_	240	cc	_	TokenRange=1320:1321
240	carrega	carregar	VERB	VERB	_	232	conj	_	TokenRange=1322:1329
241	o	o	DET	DET	_	242	det	_	TokenRange=1330:1331
242	epiteto	epiteto	NOUN	NOUN	_	240	obj	_	TokenRange=1332:1339
243	de	de	ADP	ADP	_	245	case	_	TokenRange=1340:1342
244	maior	maior	ADJ	ADJ	_	245	amod	_	TokenRange=1343:1348
245	fichasuja	_	NOUN	NOUN	_	242	nmod	_	TokenRange=1349:1358
246-247	do	_	_	_	_	_	_	_	TokenRange=1359:1361
246	de	de	ADP	ADP	_	248	case	_	_
247	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	248	det	_	_
248	pais	_	NOUN	NOUN	_	245	nmod	_	TokenRange=1362:1366
249	por	_	ADP	ADP	_	250	mark	_	TokenRange=1367:1370
250	responder	responder	VERB	VERB	_	198	advcl	_	TokenRange=1371:1380
251	a	_	ADP	ADP	_	253	case	_	TokenRange=1381:1382
252	cem	_	NUM	NUM	NumType=Card	253	nummod	_	TokenRange=1383:1386
253	processos	processo	NOUN	NOUN	_	250	nmod	_	TokenRange=1387:1396
254	faroeste	faroeste	ADJ	ADJ	_	253	amod	_	TokenRange=1397:1405
255	gaucha	gaucha	NOUN	NOUN	_	258	nsubj	_	TokenRange=1406:1412
256	arruda	arruda	NOUN	NOUN	_	255	flat	_	TokenRange=1413:1419
257	se	_	PRON	PRON	_	258	obj	_	TokenRange=1420:1422
258	mudou	mudar	VERB	VERB	_	489	ccomp	_	TokenRange=1423:1428
259	para	para	ADP	ADP	_	260	case	_	TokenRange=1429:1433
260	mato	mato	NOUN	NOUN	_	258	nmod	_	TokenRange=1434:1438
261	grosso	grosso	ADJ	ADJ	_	260	amod	_	TokenRange=1439:1445
262	gravida	_	ADJ	ADJ	_	260	amod	_	TokenRange=1446:1453
263-264	do	_	_	_	_	_	_	_	TokenRange=1454:1456
263	de	de	ADP	ADP	_	265	case	_	_
264	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	265	det	_	_
265	primeiro	primeiro	NOUN	NOUN	_	262	nmod	_	TokenRange=1457:1465
266	de	de	ADP	ADP	_	269	case	_	TokenRange=1466:1468
267	seus	_	DET	DET	_	269	det:poss	_	TokenRange=1469:1473
268	tres	_	NUM	NUM	NumType=Card	269	nummod	_	TokenRange=1474:1478
269	filhos	filho	NOUN	NOUN	_	265	nmod	_	TokenRange=1479:1485
270	e	e	CCONJ	CONJ	_	210	cc	_	TokenRange=1486:1487
271	com	com	ADP	ADP	_	273	case	_	TokenRange=1488:1491
272	o	o	DET	DET	_	273	det	_	TokenRange=1492:1493
273	diploma	diploma	NOUN	NOUN	_	258	nmod	_	TokenRange=1494:1501
274	de	de	ADP	ADP	_	275	case	_	TokenRange=1502:1504
275	direito	direito	NOUN	NOUN	_	273	nmod	_	TokenRange=1505:1512
276	recemconquistado	recemconquistado	ADJ	ADJ	_	275	amod	_	TokenRange=1513:1529
277	comecou	comecar	AUX	AUX	_	280	aux	_	TokenRange=1530:1537
278	a	_	ADP	ADP	_	210	mark	_	TokenRange=1538:1539
279	ser	ser	AUX	AUX	_	280	aux:pass	_	TokenRange=1540:1543
280	notada	notar	VERB	VERB	_	232	conj	_	TokenRange=1544:1550
281-282	no	_	_	_	_	_	_	_	TokenRange=1551:1553
281	em	em	ADP	ADP	_	283	case	_	_
282	o	o	DET	DET	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	283	det	_	_
283	estado	estado	NOUN	NOUN	_	280	nmod	_	TokenRange=1554:1560
284	quando	_	CCONJ	CONJ	_	285	mark	_	TokenRange=1561:1567
285	decretou	decretar	VERB	VERB	_	258	advcl	_	TokenRange=1568:1576
286	a	o	DET	DET	_	287	det	_	TokenRange=1577:1578
287	prisao	prisao	NOUN	NOUN	_	285	obj	_	TokenRange=1579:1585
288	de	de	ADP	ADP	_	289	case	_	TokenRange=1586:1588
289	riva	riva	NOUN	NOUN	_	287	nmod	_	TokenRange=1589:1593
290	em	em	ADP	ADP	_	291	case	_	TokenRange=1594:1596
291	2015	_	NUM	NUM	NumType=Card	303	nmod	_	TokenRange=1597:1601
292	metade	metade	NOUN	NOUN	_	501	nsubj	_	TokenRange=1602:1608
